EffectSize,MM.Entrez
0.4556782221846132,671564
0.13045013726652677,80886
0.3190538727706973,404549
0.24167199589297317,69398
0.23706866105125313,258961
0.32838086376673514,12834
0.1278439732707488,12266
0.21368571311280693,26434
0.2864614527369804,14201
0.1187308358852115,94249
0.33976912308403406,12260
0.577661602101708,332110
0.23701197149200315,74383
-0.09228456975452737,78394
-0.09724079273510622,67881
0.34574311743976693,12075
0.2829113386326756,13639
0.1784761223782696,58206
0.09083940133388468,16419
0.17684814704145202,21934
0.257934323445407,387565
0.35463260188032875,54357
0.479684966982989,270150
0.16486014394535875,109624
0.22032603675449813,68316
0.18286449771136448,12977
0.2877314755409226,226861
0.21877091279452943,14430
0.1284796197921536,68423
0.11094607698642323,16905
-0.08537882359877802,225745
0.6596411352303382,12840
0.06742358491139644,26416
0.392880043456616,14756
0.6642444952871225,666794
0.1515326739345113,68632
0.22255562653395078,11979
0.15507811456504994,76539
0.35247274935121453,69533
0.41873444936366777,72383
0.2662623536038393,13844
0.15330057143744602,109676
0.11941175175847052,14884
0.3222421818123582,212518
-0.10420798192235292,68499
0.286349366376363,67703
-0.09872049298355012,69806
0.12586049855341397,68203
-0.3260442547854918,21926
0.16829459201679375,16973
0.35713325181125866,19418
0.36957569114087097,328778
0.19056158822840708,223970
-0.16632438990719312,16643
-0.3483342811868151,233836
0.2840474830701929,382639
-0.31870081459735866,269608
-0.10491762778097646,108652
0.32544951001634415,100534287
0.20940163884882557,69332
0.08784754801471983,21906
-0.08421830291115118,71673
0.16439057698142578,268977
-0.14929261186819698,56176
-0.46892588157165394,17287
0.10361702974148601,30806
0.11894805198530145,15505
0.2489113529148086,71728
0.2670504346509004,74463
-0.13392325417760453,243621
0.29312823533253685,18190
-0.3590470476191956,11770
0.1424027430544279,54483
-0.5745693245329524,57814
-0.07778106817708563,77056
0.32527298245839686,239827
0.21354449129490183,57756
0.07682267480979421,53313
-0.08492175720091666,72121
-0.1814519852483225,75778
0.21515372371870534,233020
0.20846724331904376,11438
0.25221283487786383,170947
-0.08586046325880892,19385
0.09021392989837373,16784
0.22741547673885076,21422
0.26642217782892264,66712
0.21584503435533264,83492
0.07227975894909111,65099
0.30941342147039697,329942
0.22774392279501265,24047
-0.4228390162655784,70080
-0.1806474548289021,94226
0.13655717132509215,107477
0.14948548560758157,241128
0.11915422995236957,230784
0.2902620566691607,102502
0.15556556669228838,224116
0.24308022703980425,16660
0.38699010702170034,12475
-0.13347045786830591,66446
0.23183007968320668,68453
0.1688300703067025,545486
0.281436352102014,11625
0.4483745915962025,170744
0.3648615620076181,93746
0.12845018720101775,20867
-0.07896204175265265,22245
0.3781021777880107,13638
-0.2068493929333779,15216
-0.09233270578719921,14923
-0.14254743832763905,193742
0.13352892080117496,73166
0.17595485956924772,102580
-0.26186462174108227,68346
0.15892272914930272,269037
0.06970371589906454,67623
0.17151363199241043,66220
0.18169935339805665,68311
0.24450181724910136,66042
-0.08960775348101313,20384
-0.18663893513474328,70784
0.18376479258118206,320916
0.10926009952461513,110911
0.18641516577875406,16528
0.0962900929061683,235574
-0.13535817149037266,68240
0.24913209534464098,320429
0.0978264376437763,72828
-0.08009040109805898,20014
0.46535679351465253,67198
0.12541636647325038,27426
0.34710019756831034,71856
0.13072788029373505,14723
0.18763171579751425,227288
0.16840744030628407,69906
0.22805921180904232,20401
0.1147929918097903,12983
0.10487810133073383,20168
-0.16691230564156267,24012
0.3456595950817287,74286
0.11126464075692821,78771
0.14204301619346937,21961
0.3268947683243293,12643
-0.11448969560152022,399101
-0.11448969560152022,100306944
0.4070318629484362,13400
0.278430601884994,13116
-0.069195342038332,74315
0.2701017531850156,20290
0.2056837616598579,77733
0.10840187048946115,108097
0.07964963012905191,268490
0.4243080624233211,329581
0.2530468438570508,12874
-0.4862756235996788,258470
0.5112268008153693,243083
-0.09431729668049549,57373
0.22561430598650034,381199
0.10680543967818146,98828
-0.18166359092987694,19651
0.2077666695474054,207920
0.15795947590902326,12765
0.12154421254811698,73910
0.4824840414102445,14073
-0.10228664273581733,17149
0.07507438090074148,211548
-0.08443537945953006,106344
-0.25326980997549997,55960
0.528593116187591,18417
0.6275470860160193,15565
0.10897515270497582,14724
0.3361472969766006,50916
0.2472112651584526,232533
0.5343483712809518,170834
0.10625244422703473,67991
0.06746769070476244,20163
0.2687031475824653,15114
0.17514370444043292,108068
-0.07027883438370885,66537
-0.12483786563556976,14312
0.17937548154057215,11515
0.1462838686233363,15186
0.23518123179138506,17123
0.10228786896318232,243819
0.10228786896318232,68255
0.1485680827801743,99167
0.18506646835443563,268564
-0.06435204361433833,66999
0.13033957454401524,76510
0.16393665365503507,83557
0.19417563920833114,12912
0.10932403022206572,14067
0.1082648288140402,545156
0.12993781221001655,70604
0.40506922040836413,11643
0.2265693641228128,15531
0.20254566316018652,22330
0.10339146787164522,67903
0.17104922282794677,70231
0.10964416756648898,217125
0.21246947513572723,217893
-0.09423487479190218,231874
0.40812943118449896,100504285
0.07801839425724166,77701
-0.16247631416522568,227697
0.2817421273564551,237107
0.16268831251777893,106877
0.2339307653447915,66435
0.26169781933938197,17763
0.11735258110175817,22371
-0.07039430570088268,74097
0.12792855350754984,64898
-0.07520221667298932,72775
-0.2925690756211865,69376
0.10212482614393181,17064
0.08822828925262138,23797
0.06626577230582864,15108
-0.0890506949266725,74504
0.06273326595644457,74178
0.39367301228299434,17002
0.08232256879845412,215707
0.14553310051488078,66075
0.20927716982779465,11890
0.26488682749854187,13199
-0.6631250641207258,19662
-0.07493363375377271,108121
0.20637545830295645,71840
0.10363723268893832,110279
0.06368276317550725,67819
0.1281597869692459,234356
0.15035514112505544,17063
0.2952439182214954,223604
0.2458862276794087,74675
0.08916779803042019,14682
0.1918549725538372,71912
0.12774274260095142,235320
0.07552286749598025,338348
0.2718536544451231,229841
-0.05618413216559892,14768
0.14813455040968293,103768
-0.13773874967833288,66131
-0.07443640694243925,216767
-0.17358561703363762,329504
0.1200325731446874,21940
0.3362353989808904,170735
0.11356969765902036,50772
0.3674259920239047,19700
-0.08685803534049619,110606
-0.08685803534049619,211151
0.08857536323057058,20527
0.4204182663462177,239591
0.10017732943464175,13548
-0.08063732093159626,268395
-0.0714570182624894,66046
-0.19351015789002313,68705
0.20322746336151587,231440
-0.07111875920843058,28169
-0.07584564537456862,67212
-0.2751225005238207,69260
0.40377109690808144,16162
0.16245266602852926,14538
0.6135717061135169,58176
0.18598026322989325,17760
-0.15052628678778923,56089
0.18561159601557886,100039795
0.2299212672061972,114304
-0.10112844674756083,19655
0.4740011495258951,242603
0.15706374643603693,52855
0.39448306320904614,20379
-0.08290977384578202,67905
0.07178693474524822,67399
-0.11219021468943557,66241
0.30427410092888607,73368
0.07141136211059873,217124
0.13195289000391597,27028
0.2687702678649382,223227
0.4245193045132756,12064
-0.06139573509028429,13595
0.1824362986706185,140493
0.06853429338634243,64011
0.06775484131001264,213956
0.07947923335661855,68041
0.26686091712138227,231148
-0.30645529819038364,57752
0.06652583387033761,13033
0.08786722399990365,72446
-0.06491353403211786,19181
-0.45794261556551463,217588
0.40485966567463816,170484
0.10693425183480176,58996
0.1469065872395614,113523645
-0.07154887657629772,66958
0.0676778766105679,19347
0.12826906311488262,76332
0.18837299877640223,217708
-0.07006075961864555,53612
0.21520763179908986,268970
0.07114141808422803,74026
-0.070034813598987,269951
0.08785750889361665,12335
-0.13685010158083477,66343
0.14404923307203665,100434
0.1164758585750536,665113
0.056174255475625046,17192
-0.08399692622462496,353258
0.2552623139448036,233080
0.2552623139448036,233081
-0.08520526067235723,211389
0.19606032321239875,78929
-0.09191506696054796,66659
-0.09191902063997137,67229
-0.1657995444296798,15903
0.3315982726855644,66260
0.19497743569790327,19276
-0.12003383141073343,55992
0.0786839378867703,16416
0.34767762066605234,272636
0.2481017534566532,245945
-0.07367420435059202,70382
0.2129514862839197,259122
-0.056535023542291896,320435
0.14874492167021147,217207
0.34277016767958557,13644
0.12363260546601351,74747
-0.12465768354834106,56312
-0.08827779512777756,12953
0.4867899873040318,214523
0.21653744960677246,20530
0.12364835370627558,26569
-0.1837406754631994,72022
0.1175209957062755,12505
-0.11076244846627992,320816
-0.07446079485259105,69692
0.36883678198897085,22141
-0.07192354917764288,11928
0.05206728084291434,19088
-0.08862941509319677,103468
0.15962846414312448,16819
-0.12152751083004487,93696
0.35981237200770844,20287
-0.06755542390755975,70099
0.09209542398134918,18636
0.5019013733761719,11998
-0.05146497502514258,217038
-0.05745804941753141,67711
0.26519557241934555,22117
0.4693593611217737,18208
0.17402380715984034,63873
-0.06507896488459242,56703
-0.2923929856678429,20496
-0.0552618078464735,67872
-0.11590571512062597,69606
0.13067683651428563,114666
0.15393200356638648,14562
-0.22282601731982243,242691
0.051209096688303646,17187
-0.10894461842749603,100756
-0.10894461842749603,102637926
-0.06961857579069708,67511
0.3019434433199373,26559
-0.07822068126414594,17305
-0.13877779277211122,11629
0.4238158661914109,20292
-0.08803034615257399,71810
-0.06135806152136114,320795
-0.07995171183278815,108143
-0.5215862764196935,102693
-0.07264982689484523,26926
-0.0689814972202516,68598
0.348924157656346,69826
-0.15180890391858037,214359
0.2758961688316295,14404
-0.16261966766594904,14760
-0.07357879797558553,66824
0.10977694079299116,13528
0.254657176744606,241452
0.17539692859976652,50918
-0.20003078356236426,106639
-0.1015114669663304,66248
-0.4803564638865103,100637
-0.07572923734198822,71336
0.07884948338781239,72349
-0.43431824839722477,17475
-0.06823706891965564,67453
0.15716182166605197,76905
0.3936872302290557,17772
-0.6002460263319533,216725
-0.06416281749247688,72008
-0.15965955211025884,28113
-0.08674068909338262,74255
-0.07546711426994124,66231
-0.08302781831334416,16434
0.0923534644814139,59031
-0.11108403590149285,19299
-0.0736364555312341,56488
0.23462776218247772,117148
-0.06113183609654893,68375
0.38462284386845225,53791
-0.16315782193830808,72661
-0.1348883936352716,72999
0.10553430991456647,19271
0.04792462030777278,54368
-0.08162557943062732,67106
0.1872871359309931,72055
-0.06107836837055691,67873
-0.25625888337812475,226970
0.391720258137064,13340
-0.24216718242983548,245026
0.0986059215414321,268857
0.2290274172168707,140741
0.25084668093706375,20661
0.16041854501154784,71839
-0.07229629394738168,219072
0.09277870908149044,19248
0.49903526327683734,21748
0.19969406403492007,56324
-0.06786501357934593,52174
0.2600486013028447,246293
-0.11355754029150855,433022
0.14901466485853154,72133
0.2712651264777137,236285
0.06526524222790098,109689
0.13420774054558926,14199
-0.13989173623400886,12696
-0.07885860057945226,317757
0.09854710454285431,226744
-0.3076774893557457,435145
-0.08413349990703001,15452
0.5624834109299388,76002
0.42557661805930636,258025
0.2783520765100955,18198
-0.10991519150985551,68090
0.07254293663543487,67210
0.07581068362899446,21975
-0.07892331890402682,58249
0.08276930024326257,328833
-0.0920048756798666,67201
0.2998580064814349,16728
-0.11331524787709046,66443
-0.07026508866947712,28077
0.3484501732326355,232934
-0.07140328658303119,68275
0.3255929666702695,14348
0.4600719676022569,278180
0.6311907322892492,57260
0.28013846720744473,18587
0.0797020970735276,70435
-0.3945925056664885,195040
0.09702020599237482,218756
-0.07136638799800021,20641
-0.08239415743099165,235633
0.07847558341302596,18823
0.15195875931544256,14183
-0.0753407047291681,21652
0.07578164652686725,93679
0.0887379447116472,67181
-0.3068440409842008,66067
0.2527904785819821,232333
-0.08803132859724538,21371
-0.2501883723846623,12660
0.19831298455165713,58223
-0.07817933416433265,30931
0.1477895164826517,22004
-0.6042456653480008,19242
-0.11192702733653226,69048
-0.08818512528148847,107047
0.08119392083087584,20322
-0.19400500413974742,19076
-0.05065471492523921,74167
0.36877144086679836,15560
-0.07599102851562023,14938
0.23077507188074886,16370
-0.07792309045884283,12507
0.07849093785541861,216551
0.06777709744599125,64657
-0.06948075085199568,73067
0.2955516703348122,19223
0.06466110585579621,80884
-0.06947110389296851,70316
0.442127026230426,72168
0.19518001814832786,269198
0.2784106447998149,258248
-0.06738955471857677,99045
0.3751792954902995,320840
-0.0794680095235063,12506
-0.048715650963158996,66212
-0.07754108002638516,11933
0.20881579491012214,546648
-0.11570621142979576,13136
-0.6661917113930169,20203
0.10231563440447244,16563
0.09323691551199964,80837
0.4433916454407494,76646
0.09771935432512846,18483
-0.06356994484345924,353242
0.11613563059904175,241075
0.06154443631062634,224250
-0.07671198350439212,30843
-0.08247439893616759,67877
0.11736189733921032,226122
-0.06285921374326975,217779
-0.10112971454923425,19255
-0.0774735486214877,52637
0.07875655341389853,19039
-0.08446715847415609,217151
0.09268096654356173,225358
-0.11605541688135146,65106
-0.12874584150526225,71897
0.4036412617805136,16706
0.3701331830900352,13115
-0.053412054146276144,18107
0.045703099195808505,11984
0.36217146320144966,18399
-0.16040201029669632,21809
0.09984740876572484,70310
0.37715095322386905,246317
0.20038393684497136,17701
-0.16333392019598536,140629
-0.05980018419125832,212528
-0.10644245571722344,71772
0.20664788911744392,81907
-0.06446792126515888,59054
-0.08394982285216868,19260
-0.37449160415772464,16156
-0.08666781024480663,23988
-0.08984851220947787,68332
0.06582297920420066,110829
0.07809532816645515,70747
0.45131760324493353,212919
-0.06224449812343291,67963
-0.2010209360998263,69608
-0.27918994654732643,217201
0.504181264802608,12061
0.13129663791538082,18612
-0.09619882395135582,58239
-0.35818150352486633,17904
-0.35818150352486633,216459
0.1781162011218549,74434
-0.6409533571881911,12824
-0.05861121461901231,71609
-0.12989599175578448,20400
0.13167784502848656,13401
0.14129938932876573,103554
0.19104228220437136,218030
0.39493522954043137,668225
0.1594825099706636,14293
0.26175314223199875,225895
0.26175314223199875,100039957
-0.08769512971652471,212090
-0.06768799645234003,68537
0.3974976012419824,78933
-0.11467487598897907,68215
-0.3550517082861826,319653
0.1118929005402105,72179
-0.1316636395219719,56434
0.07498076941950504,21981
-0.06973861884420263,81535
-0.13177769530413475,12626
0.07209178680912398,81489
0.09887585374676044,57330
-0.07304854714897191,71919
0.1499693961919033,69632
-0.13699498227531492,67602
0.305013323468863,544817
-0.06174282627799643,13244
0.12047645203431223,13003
-0.07871121829251448,94062
0.06172149709666819,12752
0.3598772808385038,17451
-0.17644058655982375,67657
0.3507799040134323,55938
0.4559876727687362,50905
-0.13110284409165107,66687
0.15383710720599053,71986
-0.08230976524247957,67725
-0.43983925576997174,15064
-0.11511912363174126,208154
-0.06521217248297173,66409
0.24456288811030502,17150
-0.12147180271749836,109006
0.07589517916074762,68431
0.061876682103913616,23970
0.15274924004738422,67800
-0.06007588806663078,67680
0.3134451149616311,75305
-0.09213564092124482,20498
0.17773485457562233,72514
0.21421971350851532,231633
0.38325332553101066,66733
0.17138609031611152,68027
-0.14795823988497325,11593
0.38945895864085145,56189
0.08214047856569717,384783
0.12588319819842742,269473
0.16864381245023186,76257
0.10757249726032381,270151
0.2674576262657644,18747
-0.06419244397554102,66111
0.1593157127783531,22213
0.18684444854521498,56734
0.09218323590333988,19128
-0.8143617051055652,317652
-0.07234391857871003,56368
0.16208542711523544,67272
-0.19034342796477688,75516
-0.0634206454449644,19035
-0.09491146147054286,68273
-0.09491146147054286,76786
0.158629017076227,107589
0.1712235879212063,100504491
-0.32071001846249914,26410
-0.04969313062512093,104771
-0.07978665269321183,15382
-0.05633690574729089,72900
-0.06787020941261712,56693
-0.09937146082068171,18632
0.22895048022226439,74782
-0.07306874778874395,102626
-0.10147091389427398,19070
0.07639227880043542,240058
-0.07104415003080389,59016
0.08593859868373821,98682
0.8688091145270578,18675
-0.38467584873428784,66810
-0.175540624492438,239099
0.26401816411069,19293
-0.3751230306210065,227699
0.15995598871549088,66371
0.1410832269009883,246779
0.13700314800850766,12767
-0.12679115830538779,73828
0.06573512652690328,75423
-0.06758798303305102,54709
-0.21255778294680594,229517
0.10290034034740758,12519
0.16690985224812138,21873
0.08077144647172307,21452
-0.11021277119102946,170823
-0.1454329667284746,18187
-0.12953649844067217,70567
-0.08560596574784585,20639
0.1162856551587641,100604
-0.0844398137831619,20523
0.08781605706195217,20753
-0.061349887619179366,13681
0.3499426571088766,78558
0.07543020030294478,20199
-0.0948063933551091,76938
0.08807779811386007,68440
-0.05096547070970603,70510
0.06112773161044238,74145
-0.4120662805655808,18146
-0.07374248641143488,14710
-0.04811722343650793,83485
-0.07968299471382245,27058
-0.09802979755052554,12703
0.1817488725182601,433926
0.25373911935397686,75777
-0.0741395194053176,12238
0.28779344397726936,74127
0.4128803114964108,330721
0.11466213617281085,21819
-0.06959954329972984,66044
-0.07860797010937137,72515
-0.0764182655500214,50793
0.37622554547805187,631797
-0.11260474565933398,22781
-0.12510291588651423,224481
-0.07123094062998447,16588
0.16072964050409455,83961
-0.07506812349724612,30795
-0.10284271377507981,70527
0.7865554486681732,75209
-0.0751935691494734,18148
0.15523905572338847,244871
-0.0713216304091997,67674
0.2867397943757082,24131
0.11956234346712336,69635
0.1352066645722103,320502
0.138266427026291,101612
-0.24891274296821475,108664
0.17612573467071524,277854
0.13095472231313643,22631
-0.06277165228023662,66890
0.1743173392048254,114654
0.12386045515538857,228966
-0.06358084925513996,26425
0.18151864608629964,237823
-0.42325788078289217,239420
-0.09524598427545161,212514
0.09050836934673434,22601
-0.07461336267091934,71949
0.17597682802115822,22287
0.07053056475147557,319262
-0.2887589648254165,58246
0.1397025399259677,16412
0.056262965796340936,11669
-0.3579562415634183,69544
-0.05633849550310366,22218
-0.0655386477120059,64659
-0.19197616429132758,84094
0.0855487225916649,243816
-0.20395706947641878,27965
0.07749325529260531,20540
0.06491433557000503,104009
-0.06529924276659704,94245
0.1883498791989746,18230
-0.07137537035842278,17955
-0.4578946332095004,17086
0.11757090147426963,211228
-0.04012273227978502,26442
0.1658378942721308,75689
-0.05847604286993935,72310
-0.08243522441581286,56748
0.37326474546902455,279028
-0.35599856949224296,14739
0.3433917136951834,66548
0.08067666880216517,70945
-0.05281900047595567,66461
0.41289828774061066,244431
-0.06569961100244548,22196
-0.24151875973934933,30877
0.05660934477088864,12567
0.05660482185805593,19346
-0.05563542147867695,69367
0.29235395714437784,12282
-0.08783847771401598,106564
-0.16751941180679708,226351
0.37803424002392516,103978
0.061867357391887534,319229
0.054416085929489544,17527
-0.1131058597328165,208211
-0.09314839964218535,19652
0.1446508515037701,17532
-0.06000299379735452,69684
-0.06826408365979653,66743
-0.04403004566586732,13481
0.33465490431230727,13866
-0.06596150403891121,56374
-0.06649138172787872,77134
0.20196572448144678,53886
0.22081196698275285,26380
-0.06562712916886193,80280
0.11890845772721148,232975
0.1513011804654476,229603
0.5330998368629869,234129
-0.10426727831258065,66161
-0.331855860878834,16641
-0.08495388059129905,21877
0.05689636415007637,17113
0.9434115671637593,18217
0.1612319580538828,56788
-0.05358950128968365,224640
0.3338841691344552,226075
0.438051264206506,17878
-0.07685390470474118,215201
0.2714652698103235,14114
0.05969281147147365,13601
-0.05591931316861398,68263
0.03753821751478714,11773
0.09909335398070063,17293
-0.10887184096053959,54139
0.19740285985536765,212390
-0.0688900733667892,66694
-0.14667223689149056,223917
0.160367402858816,216810
0.056272492490158754,330657
0.15790129699130961,56619
0.10929372445844798,72147
-0.040292001474132366,17826
-0.08553427020491888,67416
-0.13948138250923625,170742
-0.08060763618461042,67460
-0.07004342538523689,66085
0.4456175833531191,20450
-0.05458429877980864,79044
-0.05458429877980864,79059
0.06537566839822828,72027
0.34992174474529714,69847
-0.05885282537630809,68039
0.06941659807227651,17974
0.34162595898244064,19659
0.13292790275190436,13804
0.3552099537747839,78134
-0.06077681074222152,66254
0.1595497720783845,84682
0.15006952388068706,66790
0.27611145082996336,232400
0.34147984346624005,75828
-0.08124099972654708,22354
-0.08797685510823561,66200
-0.059780166957241754,19331
0.14103269619183534,15258
0.32020879875128827,259071
-0.23318202394405496,75812
-0.06376999193569466,52840
0.2964904368494996,15284
0.10613770179394244,109305
-0.054811424691151966,223752
0.08804383930939652,53857
-0.07743340159100542,69957
0.07748629002991336,27218
0.41407531870525593,93889
-0.4161215511611065,17200
-0.06114908417801468,71787
0.0739943708744355,71767
-0.46669985919033996,83675
0.09041359372736135,212307
0.18103609631178186,66104
-0.664772006132311,214112
0.11094838295998644,229900
-0.07170374218113018,50497
0.08505754875643357,246707
-0.04723500821897231,64704
0.07186576442789283,19230
-0.0758775576230466,21915
-0.059513996459804375,66965
-0.09552033464580711,18126
-0.06554780159218732,71706
0.07803616414980086,20562
0.06595166320329371,66853
0.18065674341013693,74276
0.0724086999361826,21391
0.09833303408333327,53622
0.40045744585265064,230971
0.07582217364022314,268903
-0.11024179490328878,66488
-0.054666381437144196,231600
-0.27043090720534124,105837
-0.08004016763505373,17222
-0.07101753211692241,15259
0.037312047567564566,80283
-0.05736585783658965,67710
0.0560703166863763,19211
-0.062009976389078236,77862
-0.1233477398012206,20525
-0.07330988884652312,13449
0.08665133947989112,104836
0.356000117209609,381457
0.1842855079331951,243743
-0.1086812386558762,19302
0.056708225800041756,18550
-0.06570653838803464,445007
0.3418160630337228,53321
-0.11158991292418952,217364
0.15519522066549696,241489
0.2292449467576838,26359
0.1642972735478585,107747
0.0761717681993197,17118
-0.06081951896089555,68634
-0.08356264665157065,18570
-0.07158808449413101,66854
0.0734223647150305,216850
0.3244364912574418,56795
0.3906093765071512,245446
-0.05440558789489636,21376
-0.04804637225541564,17434
-0.05417345654188788,66094
-0.05738735175828458,224824
-0.06189077497529194,26891
0.08956318694938137,20344
0.09569323651149464,107767
-0.08825553914688511,74600
0.07289633919941663,27060
-0.05040559102047615,78473
0.047491712098606254,72536
0.13840654576158418,22771
-0.4519202684459791,107751
0.07747348920166397,13209
0.4838449634917126,83379
-0.08395722886000456,67239
0.06156140013593392,26397
0.2686289341022725,22044
0.3972612896233554,14262
-0.11387568316222119,16709
0.04172522201321538,19395
0.3680215759970271,18946
0.035537120646733644,98932
-0.08193243480467993,215243
-0.13533785753983807,68842
0.05792029558400058,22029
0.05619968838748646,20148
-0.11264607157245665,13051
-0.04918446256080333,595136
-0.1307203914294197,83493
-0.21851972414090293,235043
0.07502572942240526,68585
0.17124895095866277,11877
-0.04305006694424618,56444
-0.04794917903426121,110323
-0.05922703906552762,17855
-0.08856051017191513,216820
-0.14344949092461157,338467
0.45649973548156475,105511
-0.6285289906124432,64075
-0.1450229448568412,171429
0.914890921942648,140477
0.3933871139154945,14417
-0.2806160147511636,208583
0.3646071455651143,234836
0.07620414003439757,20227
-0.3078821786891961,68789
0.22520290755069272,11699
0.07079990954715587,66313
0.1763351239756097,21944
0.4444609417966492,100048644
-0.07411180689770225,16197
-0.08709291755323267,53625
0.15420816034204776,238871
0.05363297875455375,66801
0.1892338827462665,53906
-0.08243738628306918,58800
0.12830335310240804,56222
-0.05164052958445975,230075
-0.05346502081470028,17190
0.1528262506114122,67119
-0.09677837625211261,66208
-0.24267054959122847,233332
0.11139013421855326,65115
0.06950549017583096,17294
0.05128789892083585,18537
-0.2456071211274926,20907
0.12905121090313898,81004
0.04209057579957154,57436
-0.05779087885708023,27398
-0.05779087885708023,66515
0.13850252250380368,242037
-0.07189940377093551,12502
-0.04949659919885896,24068
0.25291880511447884,242607
-0.07180826050663791,66394
0.10733082368640856,110095
0.05591064830908499,17988
-0.050170107514913465,67838
0.06375508584071676,29876
0.3628567041233022,73608
-0.05081048810773359,71743
0.08200075167403442,11600
-0.06198854363633455,21685
-0.1876500196490296,20728
0.17959834605914793,20541
-0.07312724115233937,22234
-0.06807535887531913,11792
-0.10726547709091783,80286
-0.06581032508390905,103573
0.47996373704807094,260296
0.19227037178688722,11790
-0.06763739346386499,58810
-0.4360584730592161,17833
0.06283075558808582,54353
-0.05937573338451241,77254
0.06357493092061173,76895
-0.08714450779638483,71904
-0.30127338424588324,72058
-0.10487440588144636,75422
-0.07866260308957473,259277
0.36927311751988423,71869
0.07702056396193635,14582
-0.2166778086815313,19352
-0.06936681544353673,56456
-0.09353459195966307,69113
0.1288107157465963,15476
-0.06198046168398852,70186
-0.12135670670336651,16210
-0.593726885215532,240239
0.13591910934320905,22268
0.3395796250921528,16515
0.3009184168671244,237636
-0.06292000256127217,12034
-0.05388916373249586,23939
-0.06532919038050089,56690
-0.05522920197129366,66861
0.22531121986345504,269615
-0.06823916498234484,15312
0.30814119484322955,20745
0.18483251118255595,223881
0.25966581560826274,74249
-0.0683996063682315,57916
0.038748775720990114,94346
0.26273234840844717,228785
1.128913949482384,259063
-0.16103648856114505,244672
-0.05557934738848047,75454
0.16737624418836416,70350
-0.39458949951842404,71693
0.05769490251136489,16408
0.10586103299035621,26458
0.051090948681900006,56722
-0.2948058510015499,70551
0.20487521897679128,624910
-0.05647856159045439,69713
0.18149259445815158,104080
0.1071866680506659,11569
-0.06620458204846713,69008
0.18170940788029455,14704
-0.3470900260079446,108900
-0.08152430876079908,84544
0.11152307844289044,268451
-0.34708330624018124,54326
0.05068872562572313,80517
-0.09944755803983929,68839
-0.19846097004732943,22025
0.22163644845219865,435626
-0.19327718855974085,234309
-0.6047056932479984,14266
-0.17771743459661282,11572
0.12504842736838873,58182
-0.10239674463508042,52592
