EffectSize,MM.Entrez
0.22431810276135788,233046
0.055157130347200045,22433
0.06389872211996206,23970
0.04596704633112525,94346
0.10343690972140163,74901
0.06969715278478938,215707
0.771530946256707,235106
0.04509133045631497,102595
0.04408962025682506,11465
0.07029149892122533,68468
0.20026844110220843,12874
-0.07014361604558905,106794
0.5631296165036166,56221
0.07614097025139888,12581
0.055052091923749824,12331
0.11049745278932521,74747
0.07929032128565439,19230
0.08333256616650075,13032
0.08837488185989928,14067
0.08046969648887492,20200
0.06906185111871777,13685
0.12737101715538035,751864
-0.2543604153846162,11434
0.07554347408738149,70435
0.08715833625421787,545156
0.05555578587830823,78339
0.07591381062526947,66151
0.14264096585000052,11515
0.05200165284413538,18022
-0.18913417181327663,12399
-0.06810731140952075,69816
0.12307838310509656,17063
-0.4667209583656824,102693
0.05101259167765537,74178
-0.7261759549155544,12817
0.17303467301227915,18602
0.08755162603279132,110208
0.35086597300508093,216343
0.1359151878269671,16906
0.9809368771110729,18217
0.05588377673105427,14127
-0.3828588689935244,11994
0.14138250982660017,11891
0.1216902482683122,11629
0.11574422767122483,246728
-0.5085774706426978,14699
-0.05124824791137028,72536
0.07784817262632915,74410
-0.14980810045321968,319622
0.07628074074066538,215194
0.07079357836409939,235574
0.17372226302646698,21898
0.05999270838149995,80884
-0.08907117930498609,11676
0.11247113034800371,170736
-0.07935931657373363,217151
0.10685331051913716,99382
0.08315710732236425,14724
-0.5268919982792388,19662
0.2423718167042983,14158
0.046884151456096035,21807
-0.17867469794207747,12580
0.053257552236562145,53313
0.1627316255722513,11302
0.24664895179821267,435626
0.10255131541813567,14824
0.08420704094123632,74039
0.04404262412673532,12798
0.09725484493449965,12169
0.07838787684328041,110911
-0.3969378036600384,16780
-0.5986221195089569,12824
0.08037626875299786,70945
0.09112706748405319,27226
-0.15553898965464663,225341
0.0783635060255734,74244
0.10808206321632241,18588
0.06346736871254599,75909
0.09177782073427254,19271
0.8331613167442504,18675
0.049465357323492665,66425
0.08334736770977846,73174
-0.034719623256337595,104130
0.06672500045860597,15442
0.0974716734618295,22351
-0.0845571597560193,21877
0.08808027407380781,22601
0.05411611199927702,216869
0.06352654996200657,14782
-0.2017988241633737,110135
0.071397865344347,70747
-0.04981128543877267,74315
0.07109226345426034,21349
0.06521571688450223,72027
0.5075857272107052,12273
0.0980085671671378,107767
0.07687247637555794,71973
-0.2411931540669996,20496
0.06911735843639422,216551
0.049507752822584905,12759
0.0421381304965851,56760
0.11417769097485353,67111
0.16896575670202596,11541
-0.09237056732221216,13008
0.07834876397920532,110279
0.1056525591552635,21928
0.10138744541820532,17207
-0.29117306179642943,109342
-1.5937406238051675,258408
0.0919803772435479,665113
-0.2638400139585184,67971
0.15673505166543045,238871
0.06256055958028206,104709
0.035623616236194255,98932
0.07651205049922716,21825
0.07314027409368506,21937
0.06767284891926684,212531
0.188126963438223,20612
-0.06473675806081847,108143
0.08073942121870425,225358
0.10711079542454405,269037
0.39531277634571826,258405
-0.3191394475848526,121021
0.1060834643060522,21934
0.08002705605492899,243816
-0.35933935703632613,192775
0.06464840324513776,29876
-0.5504085033930055,20997
0.17669441037063516,17395
0.16767569879301014,668880
0.07415344928550383,19156
0.043279374288083705,64138
0.22398795726435683,236285
0.07169977153514884,18826
-0.31884105250355255,12265
-0.053333873177343616,73218
0.2298457967210097,17312
0.13548714105059378,67800
0.07426980647078185,108097
0.08941932667573349,231805
0.06458373568467568,235627
0.4777422608878925,53626
0.04884105832243835,20345
0.05632104584457576,67468
0.053618335405340556,217124
0.05669483385755614,110829
-0.3574260696185054,24053
0.15715013648345044,69274
0.1304024047376373,71839
0.07841597074288265,67495
0.09261747798863418,16399
-0.5036306817541425,18205
-0.07001834192413492,331524
0.0585333227265199,75423
-0.243823098175741,432879
0.06238409101445663,22640
0.0799943863690058,226744
-0.0887249387208251,229499
0.12468655225749714,227288
0.1542237625259033,54004
-0.07510116620337604,19730
0.05378581295997309,209446
0.1735467212542856,58217
-0.12948835147393156,12921
-0.04279254826718537,67872
-0.04695256088297084,12366
0.062196531854935344,13723
0.041095704264713984,57436
0.08404914518574103,17916
-0.23735697760799468,12876
-0.3516708711075234,74253
0.1258354029079709,16412
0.1421662357864526,19882
0.06367730635521296,14773
-0.5095346474779439,13388
0.07002136536733206,243819
0.07002136536733206,68255
0.6456336955454591,12571
0.05218790849673116,12523
-0.14769018523784005,71584
0.06540767572238204,12335
0.31402842496106187,16876
0.05215095616652654,170750
0.2508080317944481,381203
-0.06348855323445779,17068
-0.4470596057775724,74470
0.04477787661656496,67819
-0.05509339619930831,19646
-0.3045012944278065,15427
0.08778655891583931,13496
0.04160133251780973,11461
0.03850295363543088,71326
0.4797997664137803,234129
-0.46476304053492945,21808
0.03891188696283754,26416
-0.06536692568156299,100561
0.1124079776503879,12659
0.11177575322193656,12609
0.11609746800920462,11689
0.1363162596256906,66790
0.3740213378716186,215257
1.0947841419076525,259063
0.062658730614507,105559
0.04384276019515543,74257
0.08727152739485255,70686
0.3402452009784205,78478
0.07879860009739259,81910
0.10301896827578538,171504
-0.052349716317444006,20130
-0.1930958033213317,29862
-0.41201035261315067,19417
-0.07968926702122303,66241
0.04858869791110898,19347
-0.08538118301765074,71801
-0.07194669851621649,76407
0.40010093597499585,240888
0.11143971813052467,11856
-0.32066736653901806,13823
0.09931437388436803,80879
0.1824955274793345,56185
-0.04795590912004055,230075
0.06152135563719874,16414
-0.051111751880691614,68262
0.5432721232945923,330998
-0.0682881522127805,67463
0.10080183580951596,77559
0.10272750782385653,14199
0.10763707723658111,14191
-0.28480750358156026,240960
-0.05974051740017483,108645
-0.5495110747632435,12424
-0.07895347503943251,320292
-0.09141550797368803,13136
0.3258212631086965,258025
0.04142887411334728,16202
0.08015149534556976,12394
-0.15011057916834858,239759
-0.09288415304418374,56199
0.15335033395523245,58223
0.11119160987386767,117149
0.04741575114794605,27403
-0.3778873936393612,12160
-0.505820678636022,237213
0.051155508966433505,214895
0.07141184819630153,17454
0.0759432277283727,12514
0.1143427051140935,19664
-0.2621529640170783,380660
0.04646151090146766,17972
0.4340424712342119,17534
0.2073599643973365,74012
-0.20256462239032746,14404
0.09282832751088099,21899
0.04661714704719566,22323
0.47195265376750806,22094
0.06681679524039286,20568
0.09352938988896131,14270
0.4204400255975189,211323
0.07432949501472974,58996
0.07974053614869892,239217
0.06498931585647849,28193
-0.07353540383558643,83815
0.06964501881649277,109648
0.057919703649470744,72349
0.23336101234611295,16569
-0.4173456398904083,245049
0.08823477708957705,12982
0.04953226385912268,268490
0.04730648430757567,56193
0.16327912542045286,71862
0.11244859763857384,22004
0.04710852544476429,80517
0.27642631036101206,237636
0.05456975231422634,269941
-0.18442115554287808,104086
0.3600202606983318,15891
-0.4291306272322133,279653
0.46374684899358076,218304
0.37548013637650524,277328
-0.06655196116748208,21371
0.06412422551722408,29856
-0.056177977025622994,21685
0.30181414049636923,15207
-0.07269008954628564,66541
-1.0078439588188803,57890
-0.06407566884524973,245867
0.3139803086206716,100019
0.04797735670501968,100017
0.048267875893208245,59047
-0.10358808072922976,56434
0.06687382555095489,76429
-0.3699628289922614,67088
-0.037152155147968546,103172
0.11790832110413829,69632
0.3426449265198399,240047
-0.12978952995499027,66875
0.25421460056522216,258882
0.18571068654208522,16846
0.033978450132914784,11927
0.033022369951324126,74451
-0.5145875408238192,84506
0.05492663886601079,56443
-0.5194151195669934,53972
-0.20834049005275812,74286
0.6654328822909854,216961
0.09085994431617417,16952
-0.3276394532112845,20348
0.34392462961127546,330790
-0.4036741019771959,70893
-0.040203203045808156,64704
0.047466282923671166,109689
0.06060789348360496,328833
-0.16484465355122313,140492
0.14240035983362143,74008
0.06425537479706067,384009
0.05806572639984342,17974
0.08482762935480226,105522
-0.055109650915643904,216821
-0.0635682045110002,68943
-1.1519995069318445,18481
-0.2391547466385533,104110
0.050042673518701175,18761
0.04714899424409236,76900
-0.05545137763703689,71706
0.06535364266776567,67991
-0.162265268187622,11625
-0.12299124989543042,22634
-0.09657629833797543,18576
-0.4980882051455964,20203
0.043083797194232165,668218
0.04748213990117156,19211
0.07660381826844676,20344
-0.40831946498344496,232086
-0.5797060083341701,20672
0.05018954839538825,228836
-0.03778227074894458,20024
0.07315950526684256,50772
0.21282603620665563,22038
0.061007188316126726,74440
0.06500244637752894,59031
-0.05203713561578249,268395
0.15491423200686638,243743
-0.18371866875059029,66454
-0.06441444885997649,22032
-0.06995243116201344,218756
0.1013263498007988,106877
-0.3793177772779259,224129
-0.29107823011222456,20692
0.06702870275416517,230784
-0.033882378780078604,67067
-0.04724767412941988,100900
-0.08240344564087021,66442
0.06200520178419611,18590
0.265658436925162,71361
0.2676824406059688,16164
-0.4186508377142193,228911
-0.16040306671716653,270669
-0.16040306671716653,100073351
0.0930055197830515,12608
-0.03947552095372542,58875
0.13567208624693272,26415
0.047375350936254446,18099
-0.07373539250717975,53625
0.05397460921372765,11684
0.055815312838783715,18823
-0.28350392062027563,14027
0.33153309787321805,208613
-0.19721196007449926,13855
0.2793185992567975,18007
-0.05165217661871768,66847
0.059299412625428705,21391
0.3969953120162246,74770
-0.0758410632308113,104215
-0.056545675377684734,20630
-0.11272124619433743,217353
-0.3101968381294955,57814
-0.06260826592837265,12802
0.043363089020792334,18537
-0.8821228459666941,50787
-0.050841490520404875,66128
0.08594459017605471,109305
-0.07743122655511403,12215
-0.15314947011369906,68044
0.05141431022598386,77582
0.13620897092697026,233571
-0.059158229378363014,17896
0.212149723062931,241201
0.4818532638915407,75404
0.03037361786268855,80283
0.09266741175606619,353499
0.09266741175606619,69757
0.5170868267286681,215446
-0.041164608453595264,65113
0.07442535560342378,14360
0.20287262032719866,12628
-0.3214186370860319,18640
-0.30823482351705733,71884
-0.046750535881878275,12460
0.38999379522254296,21418
0.05088780604214449,65116
0.49038590190710196,13380
-0.06699984859514352,69136
-0.11889306055133497,12771
0.07738602672986294,67841
0.08723624872933167,11520
0.2923090090998781,229801
-0.47982351338712803,230972
0.3438261940928984,99662
0.3605297415739759,72393
0.04013039543991548,15211
-0.07665961170738012,98752
0.06798799545584,76448
-0.034526335880099346,56551
-0.06474203736068507,54219
0.06585546705484013,76108
-0.08495689378825722,319263
0.04564502123146186,21906
-0.0539380293564693,57373
0.045218228809592365,26417
0.07510947662759415,110265
0.04510152378080434,20911
-0.10417960105527957,654824
-0.031353628206253426,66449
0.05309495446012091,11810
0.06162118471128997,19261
0.08958835313967173,170439
0.05415443160169087,12633
-0.3812352956770888,21380
-0.07005805743542926,57437
-0.07005805743542926,628040
-0.18992040228141116,280411
-0.3123858275522102,634104
0.03550647759442471,19043
0.055340484490808084,73182
-0.07756065072841478,213742
-0.22338322426439872,56298
0.05184435103390728,66154
0.11724307241752907,83925
-0.07169280715915782,11992
0.12367840518359996,21873
0.05618426563546697,20322
-0.04359873015989235,28169
-0.048559835825042086,233490
0.09077544241998137,545486
0.3256151272210541,230163
-0.10125834591749427,67921
0.040298244037073605,12345
0.06592286264331548,20660
-0.14501227438934405,277010
-0.04367337934208049,59001
-0.0713831360552093,230119
-0.41721175262562293,18101
-0.41721175262562293,69412
-0.08061090132276716,12176
-0.03365823911231525,14768
0.15056201834978067,433099
-0.033089281742106014,102115
-0.07372815327553406,68240
0.05862723712961371,170770
0.2225104745882911,11847
0.054927351213218234,19039
0.0939894990983201,65963
0.38215038746406016,216021
-0.3887024520203115,16373
-0.3822969930893525,76561
-0.34914345025793114,11444
0.2611703283457891,381853
0.11652102286333399,22330
-0.04213716715183402,20813
-0.0390156198896654,66711
-0.5191192373903433,64337
-0.41813451608799257,80708
-0.08738506223810161,80286
-0.07376121508931321,78372
-0.0730622215482315,108105
-0.9507138368384924,114886
-0.057402298109421324,69617
-0.042453288672805733,22210
-0.3369101206018654,13179
0.38543703084098624,71797
0.10619053068220863,52055
-0.4830814021483718,59095
-0.061931481092746044,101214
0.5281556113919552,72973
-0.1967200659341639,60527
-0.04165204135476053,69367
-0.3613023847598753,26913
-0.07579585816594481,193742
0.1697112740570894,232333
-0.060066461226739865,67200
-0.39692074688056556,14264
0.03702469875371861,17164
0.050618551262158196,17969
0.3189564263114466,380709
0.42289119264000363,16826
-0.3409735253749082,218772
0.33810853648566597,19274
-0.08900231349843812,12615
-0.4407099120399507,16533
-0.31876132659300893,12931
-0.41216326392739977,194352
0.06023666909900438,27359
-0.4545337121435027,11537
0.20682520789964975,20964
0.03163572949061377,21346
-0.08033018825055827,68642
-0.0746934599521909,69048
0.4023299579905377,628870
0.07060105765453173,12703
-0.4846532843042479,407790
0.055023990660752364,12385
0.5019314912187955,668310
0.18062246293842454,211770
0.039607573741145874,19247
0.09208408050044614,229521
0.04707541243451141,69156
-0.29723455861585446,72469
0.1867861196892462,14068
-0.2659041939568221,58860
0.6382130559665606,73547
-0.286012023958774,223864
-0.43292452188381114,22339
-0.039850631681176196,56369
-0.20505398292257082,63828
-0.04508824298043601,20220
0.09421315503699024,213121
0.45644899754064494,330914
-0.12582962707154888,17937
0.09104721994478959,56615
0.33736834169588215,57740
-0.3671392682010608,171180
0.03062428623224589,15184
-0.0898727826652217,16192
-0.07528560311341437,66208
-0.45426291840771027,54324
-0.19727040513101635,71846
-0.06841431457545166,14312
-0.06222503981544625,22364
-0.2833840925439093,380686
0.11590391734967298,12258
0.2606122772790187,74596
0.07321683279254643,17281
0.132665335640183,75482
0.04642504812119297,16439
0.06322732835172307,64143
-0.0612729672822252,66929
-0.18720702431641412,14863
0.2309862872008912,71907
0.3095776874301601,15466
0.1551532002828795,15901
0.03829543464267404,19334
0.029686074293898024,19241
-0.09840293414378287,101612
0.04716839633963499,76650
-0.2387535394249607,77697
0.45854317814635515,16171
-0.08864715414982038,116701
0.06027759997058579,21887
0.0313010588610898,110213
0.10305359720346852,16010
0.17360118519672296,66175
-0.09598580835959414,170812
-0.09832428998422316,171543
0.06153189211269616,68440
0.1278765412564331,94190
0.03854700757426199,104252
0.34807840028642145,320091
-0.24861190161110924,75196
0.03519545441600558,12283
0.32238099289338895,93882
-0.3738451137983376,16499
-0.03504605547822015,79043
0.3471082110891459,93896
0.05211157322453985,66141
-0.05833472884982305,233016
-0.04968103962991233,69754
0.28879166901662345,20890
0.2320343761132584,24099
0.049730728440024574,192176
0.04232038653532255,20148
0.10856879605757053,107589
0.07410721143687304,21949
0.22672444642970557,67434
-0.02843696509621374,26442
0.29620197140064386,16975
-0.06414804658941975,66200
-0.06633578445784405,26875
0.04793976402263089,54473
0.249984658432703,72090
0.07106219712077833,108937
0.2911661219691539,108912
0.08515591330663597,113523645
0.03982290026279145,68097
-0.3037810958785665,208076
-0.23798676032698873,26557
0.06985375560968166,12505
0.05477125517928272,56878
0.041224464788534476,14057
-0.0644851144893197,104175
-0.5197611065796366,192212
0.34850439701014135,52589
-0.03079850344666024,68051
0.1292382090234505,208727
0.051301805068152184,21894
-0.03515710220758672,81845
-0.38467647523764414,73647
0.06135967493423822,320495
0.06267164861647334,21804
0.06797431062895543,170625
-0.07756616816112416,22275
-0.07361042957538899,226823
0.19468949345822573,381404
-0.42027922564849485,330963
-0.3334962472495637,71492
0.09981563472498456,78600
0.353872108607878,15967
-0.0659722689642468,74126
-0.2479677741536097,78733
0.124229436389526,433926
-0.041607092730944206,20535
-0.11811744754159426,235435
-0.11752195389419251,23830
0.2990519208736615,353211
0.05979456682885331,80837
0.049926615645361494,20351
-0.27980881273118774,18146
0.06175529673515756,11600
-0.5641900292679216,75677
-0.2991846554025479,76916
0.3092601364582972,243653
0.031821906875304506,11758
0.09640536109057685,52906
0.052922569569163525,58804
0.08308264300767965,433586
0.06315976365950249,20193
0.2851172838572502,278180
-0.09415713356652367,13804
-0.031826642650794046,74167
0.05245598545764851,11796
-0.04445927958000917,81500
0.3513015977450089,218630
-0.04721527627555888,14548
0.665104323153084,12991
-0.26198566359540365,241263
-0.0378770492367293,74097
-0.2917425341046571,18452
0.34135875817436223,58176
-0.17650800839819158,330890
0.29746354057722835,108072
-0.28169658474625336,72978
-0.07005545116922107,67694
0.04742399861037416,15163
0.06810594395001157,208643
0.050040549349118724,74552
-0.057394416536321824,76890
-0.6117191704463281,83691
0.25003379775082823,20292
0.16183590969795691,215114
0.26057213319044603,17868
-0.04772546934605426,110606
-0.04772546934605426,211151
0.038479760801811036,93691
-0.04037709264698819,11739
-0.06501238237198681,22276
-0.02891632011171641,16423
0.04436865255605982,67210
-0.22628914799556643,18041
0.35834742898670835,171531
-0.06463454379472156,29858
-0.06507923176731722,21818
0.06409146582372127,20382
-0.06371791942646654,15242
-0.31949750691654666,245522
0.05152458715626551,69742
0.029075450619761245,12336
-0.04223908964033818,69276
0.36935581832353304,66968
0.08981028912092048,70240
-0.10675020965644633,67272
-0.13308028782071357,16189
-0.1864075737100257,435145
-0.1648840749111189,56708
-0.3638639293413315,140476
0.04862529781241953,216505
0.4820645987261907,12279
0.22653028389822616,208846
0.04721398772925234,76895
0.07821750088478963,21946
0.24974639145425304,258697
-0.046827809401949416,68499
-0.0654381040459584,67980
-0.2766515377566874,53419
-0.10678590651770836,12764
-0.3913715644185949,21832
0.33767299194128,13082
0.2329940982550529,57775
0.062387920147087605,18600
-0.4356958781212319,70061
0.05806861079975256,56637
-0.02879919087281424,67773
0.1376038561134103,53906
-0.05652526873833397,11972
0.05326561582325917,11863
0.053839248093607406,18712
0.05200013642875634,17134
0.03952497349424844,12334
0.05416958001356331,27218
0.04796905677687047,27357
-0.22459292894446903,17777
-0.03683057279034285,72900
-0.17849198705016311,13120
0.04570079951928241,17886
0.0526504023277945,11975
0.20832213516992404,110197
0.05628557378891941,213541
0.3599165935976063,170442
-0.07203879198041685,22153
-0.05826714496490615,75692
0.1585124554985522,70086
0.29960534455259324,15937
-0.038417933779280045,66094
0.06099199716919079,29875
-0.2637020869040052,380614
-0.36284724483594766,258316
-0.02983767666832593,21855
0.46382475127317746,69226
0.21224940287573313,118449
-0.09285028686991037,15903
0.30121835257737994,17700
0.12182098251726137,66435
0.07205020630747194,17119
0.38871526248257404,52670
-0.05635205607169258,399101
-0.05635205607169258,100306944
-0.05501833607821416,20523
-0.2687224050146928,140917
-0.24938369189564735,23928
-0.29343032226653665,330406
-0.05982647580184741,17304
-0.04041664686625168,30059
-0.3780245266365563,93837
0.26438431221436964,12638
-0.05299841113893278,12478
0.3643786357949035,77669
-0.04107356610363411,21754
0.07972244752278179,65115
-0.8186943063022164,69671
0.0549588413670028,66375
0.05380393597396038,74559
0.04921911198448914,320191
0.04372568829536494,22177
0.2743333972083115,23845
-0.031355057860082525,66990
-0.032561538954577696,66999
-0.04509620697768835,19345
0.09211308647581218,58182
-0.27096689691780274,67590
0.027876341341601663,66066
-0.04000400084666067,68039
0.30929035304614594,20787
-0.04888187333660454,19661
-0.20937026280490723,624866
0.05988556194909567,14229
0.05590938057852446,66071
0.0506708406058749,73447
0.2474438932012739,67484
0.05687582241301392,11744
0.04881556188039715,14263
-0.19423935893490718,227937
0.3301374762822682,107869
-0.03958650285446996,22632
-0.36374091931598707,100504689
0.3465153298549548,74176
0.05141509417421153,67263
0.34121295572911725,76637
-0.11865775695675307,14528
0.6574527628008395,259100
0.05947752456595401,66857
0.23580681421400973,69847
-0.12502884240679402,19746
-0.030296044020994728,26412
-0.4195190248082534,14163
-0.05591299432633434,209086
0.04420833204950991,13191
0.20151316231189953,330554
-0.03595416335434498,66422
-0.024489785736991454,67186
-0.024489785736991454,72338
0.10060772398187323,229603
-0.04722489821063469,100504663
0.13637286461331044,226421
0.38003906098901674,214111
-0.08401185156226365,11431
0.20115156870198891,15203
0.08018967686350242,20402
-0.29245620924322546,83554
0.036580302397648534,320415
0.04325769385185829,98386
-0.04307477069585364,54709
-0.051736556231595454,13537
0.0348766880524769,108148
0.049745084083993696,18750
0.0386183991732123,208884
0.07641586199859907,26458
0.23591671311379514,15410
0.07410943675266823,100604
0.029955856357475774,13885
0.1745095890891215,14933
0.052907858100890603,50884
-0.029737425262646333,17347
0.1369423368317566,110532
0.05682164231268194,71982
0.13097027206693612,14704
0.033456699867893125,30948
0.1187164951666757,16453
-0.03285870294447868,233073
-0.09866302579613917,20501
-0.3388198271673253,74121
-0.08206653784663853,102580
0.040495581462202335,21366
0.11574621521648831,11610
0.148087080571369,215085
-0.0477675951854617,415115
0.04624169218190044,12122
0.047405191846075834,27373
0.40397554906260646,258616
0.06561110478822973,235320
-0.28910549830618515,504186
0.04202248926803431,19401
0.16218676635394536,666907
-0.03985390779832754,67881
-0.3187492242608485,11640
0.2526027806816895,28240
0.1450061129569189,319446
-0.06273524474481773,338320
-0.2520953800115546,232441
-0.31788402897913204,14654
-0.23588392128233693,78134
0.2855651248919302,245469
0.26021600519592303,19266
0.10022680474019419,21817
0.10662900349867321,223920
-0.18666271088851172,230726
-0.03457239674649237,63985
-0.35514969273057395,209550
0.052259171526659376,234594
0.03172823934657609,228012
0.03496563223766813,17191
0.5221879365396935,277353
-0.1855683849149825,74868
0.14422386020335054,213402
0.04639899808237313,72446
-0.3433577849457241,14714
-0.054748960853436834,23936
0.035654460962545986,78926
-0.10338694097742929,18127
0.227347074082056,258358
-0.29506137703772994,68481
0.40195024138689184,170571
0.28506655525141045,14802
-0.06466848763490463,78416
0.04262497700002976,23790
0.7298430314992355,18109
-0.03218564568857829,66416
0.036033801209528704,66612
-0.11324696463768458,74330
-0.04377238188575605,81489
0.06006415196535153,106952
-0.03787275752981456,216767
-0.16061939886554777,57752
-0.3466827012689293,50768
-0.3389009647606689,18542
-0.04781187719144864,15452
-0.29028382478515824,14764
0.04582544137514244,21414
0.36538802072997134,19283
-0.08624800943519517,52685
0.24991119444513887,329152
-0.2626386463753143,15416
0.22100097823652431,69982
-0.040363089234884075,70316
-0.21635711869402896,235402
-0.040724677411080545,219072
-0.37838146818975726,14411
-0.06072717426415464,216543
-0.0703093318059893,50874
-0.034788457103279935,56692
-0.29493377684902145,20389
-0.06943632205686034,66131
0.2623509204254846,100504183
0.27932124363196786,232371
0.27007821558445033,218877
-0.2714939043847542,218138
-0.19242312100164805,56223
-0.07289739285062291,211550
0.06667530268043231,105675
-0.0790325880944267,12626
-0.05001999386293443,29809
-0.09107026775458804,19824
0.06997505808022586,11813
-0.06697397263712679,319876
0.04620168104530453,70974
-0.04954861903955843,50935
-0.2744547179378056,18028
0.027810280556368472,19088
0.25930508406476305,271036
-0.04460926301566692,72084
-0.09260693443592682,21939
-0.210447529495285,16447
0.2084449444066956,57781
-0.24479734897414707,241769
-0.0692992616549124,20021
0.07344189832292791,78408
-0.033002092195527855,22590
0.0346939255785923,12537
0.02856783037057875,67865
0.05308814522554828,70769
0.13906230159137767,387314
-0.04900671062079187,234371
0.361443675516423,72585
-0.049459477447587386,72140
-0.05660813792492991,15461
-0.036978971160391616,74252
-0.3405111113610435,278279
-0.03525959144189894,22218
-0.037016346795609056,27999
0.183036371513432,16174
-0.04035073315096849,106582
-0.0648364722746364,21749
0.12856548862589978,117148
-0.09084987315823234,225849
-0.3832122150500348,12936
-0.03493923828826384,73834
0.21396771522978764,12700
-0.0796909213017738,75398
0.04895012349524519,106389
0.24709489012842045,17960
0.05400585471636177,12725
-0.23757925703519933,225870
0.057015718912795776,18984
-0.07392975032840399,72999
-0.1384904182649782,76408
0.05852223072742069,227525
-0.046909075679030465,56295
-0.2737687975193517,18530
-0.1684542032370986,258853
-0.051383410739522795,11793
0.032256064943147145,24044
-0.06126393010650322,110902
0.22992896887604308,213234
0.10197717420137309,74206
0.030433862497178055,19325
0.03544735492028783,245877
-0.04252781035014541,235623
-0.051967671567364704,231887
0.28992197053464897,105243
-0.03283759625693028,66461
0.04335550494364204,170768
0.36359834742475927,215919
-0.05773394955421418,192970
0.21534614805091623,70928
-0.13544867332400168,68875
-0.2800039945576427,223254
-0.03528741045677242,15483
-0.36463550598286654,11604
0.0807813366140051,20778
0.38017561361938546,12223
0.0256915729542615,73723
