MM.Entrez,row,EffectSize,condition
11443,11443,-0.16443349410835945,Fluad_168_PBMC
11444,11444,-0.5203799987224799,Fluad_4_PBMC
11444,11444,0.032504028913529076,Fluad_8_PBMC
11444,11444,-0.2285859289754473,Fluad_24_PBMC
11444,11444,-0.2569652497614736,Fluad_48_PBMC
11444,11444,-0.3206556572479674,Fluad_72_PBMC
11444,11444,-0.1040077110575047,Fluad_168_PBMC
11447,11447,0.5299908190847298,Fluad_4_PBMC
11447,11447,0.7392553942643063,Fluad_8_PBMC
11447,11447,0.9435441876996287,Fluad_24_PBMC
11447,11447,0.5714036748499488,Fluad_48_PBMC
11447,11447,0.42091516634524523,Fluad_72_PBMC
11447,11447,0.5636342850097313,Fluad_168_PBMC
11448,11448,0.07833230635829526,Fluad_4_PBMC
11448,11448,0.23227161342849956,Fluad_8_PBMC
11448,11448,0.23165006153375184,Fluad_24_PBMC
11448,11448,0.17231724797207676,Fluad_48_PBMC
11448,11448,0.24866317680443034,Fluad_72_PBMC
11448,11448,-0.06149526551392569,Fluad_168_PBMC
11449,11449,0.48649068086700464,Fluad_4_PBMC
11449,11449,0.25957424734225953,Fluad_8_PBMC
11449,11449,0.3732121503220017,Fluad_24_PBMC
11449,11449,0.48563153400948,Fluad_48_PBMC
11449,11449,0.3784220453346126,Fluad_72_PBMC
11449,11449,0.6569636446217353,Fluad_168_PBMC
11450,11450,-0.45808034248811624,Fluad_4_PBMC
11450,11450,-0.5010389765952089,Fluad_8_PBMC
11450,11450,-0.10698793989919159,Fluad_24_PBMC
11450,11450,-0.4835468814284224,Fluad_48_PBMC
11450,11450,-0.46617999606257265,Fluad_72_PBMC
11450,11450,-0.5691856219516864,Fluad_168_PBMC
11461,11461,0.0693555718181991,Fluad_4_PBMC
11461,11461,0.0693555718181991,Fluad_4_PBMC
11461,11461,0.06463389425328511,Fluad_8_PBMC
11461,11461,0.06463389425328511,Fluad_8_PBMC
11461,11461,0.05067304445587386,Fluad_24_PBMC
11461,11461,0.05067304445587386,Fluad_24_PBMC
11461,11461,0.06869032233298861,Fluad_48_PBMC
11461,11461,0.06869032233298861,Fluad_48_PBMC
11461,11461,0.05418037937089849,Fluad_72_PBMC
11461,11461,0.05418037937089849,Fluad_72_PBMC
11461,11461,0.08030701489121972,Fluad_168_PBMC
11461,11461,0.08030701489121972,Fluad_168_PBMC
11464,11464,-0.09801599638814282,Fluad_4_PBMC
11464,11464,0.005842591127636701,Fluad_8_PBMC
11464,11464,0.3651886521754988,Fluad_24_PBMC
11464,11464,1.0148761386773653,Fluad_48_PBMC
11464,11464,0.29252933902995004,Fluad_72_PBMC
11464,11464,0.31856701783427266,Fluad_168_PBMC
11465,11465,0.1346131182309544,Fluad_4_PBMC
11465,11465,0.09191858111534432,Fluad_8_PBMC
11465,11465,0.05339270717997639,Fluad_24_PBMC
11465,11465,0.09855063286587695,Fluad_48_PBMC
11465,11465,0.09444091069438412,Fluad_72_PBMC
11465,11465,0.11328347842927264,Fluad_168_PBMC
11468,11468,-0.19937443008012257,Fluad_4_PBMC
11468,11468,-0.08588995894619617,Fluad_8_PBMC
11468,11468,-0.30852239431384787,Fluad_24_PBMC
11468,11468,-0.2112614244812248,Fluad_48_PBMC
11468,11468,-0.19016331349377502,Fluad_72_PBMC
11468,11468,-0.278075999211152,Fluad_168_PBMC
11470,11470,0.7873632217895545,Fluad_4_PBMC
11470,11470,0.8067703278475691,Fluad_8_PBMC
11470,11470,1.035741098511122,Fluad_24_PBMC
11470,11470,0.9828526608045354,Fluad_48_PBMC
11470,11470,1.1629776788966257,Fluad_72_PBMC
11470,11470,0.980512064850039,Fluad_168_PBMC
11471,11471,0.19279816517099618,Fluad_4_PBMC
11471,11471,0.03974659068241425,Fluad_8_PBMC
11471,11471,0.23348035426816305,Fluad_24_PBMC
11471,11471,-0.04483854335924568,Fluad_48_PBMC
11471,11471,0.14216508771321118,Fluad_72_PBMC
11471,11471,0.3567866822008549,Fluad_168_PBMC
11472,11472,-0.01382487078136585,Fluad_4_PBMC
