timepoint,padj_cutoff,l2fc_cutoff,.metric,.estimator,.estimate,model,truth,num_correct_tp,num_incorrect_fp
3,0.3,1,sens,binary,0,FIT,up,0,15
3,0.4,0,sens,binary,0.9650690495532088,FIT,up,1188,43
3,0.4,0.1,sens,binary,0.9528838342810723,FIT,up,1173,58
3,0.4,0.5,sens,binary,0.42283298097251587,FIT,up,200,273
3,0.4,1,sens,binary,0,FIT,up,0,15
3,0.5,0,sens,binary,0.9742233972240582,FIT,up,1474,39
3,0.5,0.1,sens,binary,0.9583608724388631,FIT,up,1450,63
3,0.5,0.5,sens,binary,0.42283298097251587,FIT,up,200,273
3,0.5,1,sens,binary,0,FIT,up,0,15
7,0.05,0,sens,binary,0.8848920863309353,FIT,up,369,48
7,0.05,0.1,sens,binary,0.882494004796163,FIT,up,368,49
7,0.05,0.5,sens,binary,0.53,FIT,up,212,188
7,0.05,1,sens,binary,0.034482758620689655,FIT,up,1,28
7,0.1,0,sens,binary,0.912396694214876,FIT,up,552,53
7,0.1,0.1,sens,binary,0.9090909090909091,FIT,up,550,55
7,0.1,0.5,sens,binary,0.5293005671077504,FIT,up,280,249
7,0.1,1,sens,binary,0.034482758620689655,FIT,up,1,28
7,0.2,0,sens,binary,0.9430803571428571,FIT,up,845,51
7,0.2,0.1,sens,binary,0.9363839285714286,FIT,up,839,57
7,0.2,0.5,sens,binary,0.5202020202020202,FIT,up,309,285
7,0.2,1,sens,binary,0.034482758620689655,FIT,up,1,28
7,0.3,0,sens,binary,0.9499575911789653,FIT,up,1120,59
7,0.3,0.1,sens,binary,0.9440203562340967,FIT,up,1113,66
7,0.3,0.5,sens,binary,0.5175879396984925,FIT,up,309,288
7,0.3,1,sens,binary,0.034482758620689655,FIT,up,1,28
7,0.4,0,sens,binary,0.9638225255972697,FIT,up,1412,53
7,0.4,0.1,sens,binary,0.9563139931740614,FIT,up,1401,64
7,0.4,0.5,sens,binary,0.5175879396984925,FIT,up,309,288
7,0.4,1,sens,binary,0.034482758620689655,FIT,up,1,28
7,0.5,0,sens,binary,0.9729574223245109,FIT,up,1691,47
7,0.5,0.1,sens,binary,0.9637514384349828,FIT,up,1675,63
7,0.5,0.5,sens,binary,0.5175879396984925,FIT,up,309,288
7,0.5,1,sens,binary,0.034482758620689655,FIT,up,1,28
1,0.05,0,accuracy,binary,0.24007330482590103,FIT 30%,up,539,56
1,0.05,0.1,accuracy,binary,0.24526572999389126,FIT 30%,up,528,67
1,0.05,0.5,accuracy,binary,0.6264508246792914,FIT 30%,up,241,321
1,0.05,1,accuracy,binary,0.950519242516799,FIT 30%,up,1,94
1,0.1,0,accuracy,binary,0.26145387904703726,FIT 30%,up,671,55
1,0.1,0.1,accuracy,binary,0.2675626145387905,FIT 30%,up,657,69
1,0.1,0.5,accuracy,binary,0.6130116065974344,FIT 30%,up,261,382
1,0.1,1,accuracy,binary,0.950519242516799,FIT 30%,up,1,94
1,0.2,0,accuracy,binary,0.29596823457544286,FIT 30%,up,853,49
1,0.2,0.1,accuracy,binary,0.3008552229688454,FIT 30%,up,831,71
1,0.2,0.5,accuracy,binary,0.6087354917532071,FIT 30%,up,276,410
1,0.2,1,accuracy,binary,0.950519242516799,FIT 30%,up,1,94
1,0.3,0,accuracy,binary,0.3259010384850336,FIT 30%,up,984,47
1,0.3,0.1,accuracy,binary,0.3289554062309102,FIT 30%,up,952,79
1,0.3,0.5,accuracy,binary,0.6087354917532071,FIT 30%,up,276,410
1,0.3,1,accuracy,binary,0.950519242516799,FIT 30%,up,1,94
1,0.4,0,accuracy,binary,0.35949908368967626,FIT 30%,up,1113,35
1,0.4,0.1,accuracy,binary,0.36072083078802686,FIT 30%,up,1070,78
1,0.4,0.5,accuracy,binary,0.6087354917532071,FIT 30%,up,276,410
1,0.4,1,accuracy,binary,0.950519242516799,FIT 30%,up,1,94
1,0.5,0,accuracy,binary,0.39554062309102017,FIT 30%,up,1243,29
1,0.5,0.1,accuracy,binary,0.39401343921808185,FIT 30%,up,1191,80
1,0.5,0.5,accuracy,binary,0.6087354917532071,FIT 30%,up,276,410
1,0.5,1,accuracy,binary,0.950519242516799,FIT 30%,up,1,94
3,0.05,0,accuracy,binary,0.12736713500305435,FIT 30%,up,133,15
3,0.05,0.1,accuracy,binary,0.13897373243738545,FIT 30%,up,133,15
3,0.05,0.5,accuracy,binary,0.6322541233964569,FIT 30%,up,59,82
3,0.05,1,accuracy,binary,0.970372632864997,FIT 30%,up,0,11
3,0.1,0,accuracy,binary,0.13347587049480758,FIT 30%,up,220,19
3,0.1,0.1,accuracy,binary,0.144777031154551,FIT 30%,up,217,22
3,0.1,0.5,accuracy,binary,0.6230910201588271,FIT 30%,up,82,133
3,0.1,1,accuracy,binary,0.970372632864997,FIT 30%,up,0,11
3,0.2,0,accuracy,binary,0.15577275503970678,FIT 30%,up,369,20
3,0.2,0.1,accuracy,binary,0.16921197312156383,FIT 30%,up,366,23
3,0.2,0.5,accuracy,binary,0.6175931582162493,FIT 30%,up,101,169
3,0.2,1,accuracy,binary,0.970372632864997,FIT 30%,up,0,11
3,0.3,0,accuracy,binary,0.18356750152718387,FIT 30%,up,498,22
3,0.3,0.1,accuracy,binary,0.19853390348197922,FIT 30%,up,492,28
3,0.3,0.5,accuracy,binary,0.6172877214416616,FIT 30%,up,103,172
3,0.3,1,accuracy,binary,0.970372632864997,FIT 30%,up,0,11
3,0.4,0,accuracy,binary,0.22052535125229078,FIT 30%,up,643,16
3,0.4,0.1,accuracy,binary,0.2357971899816738,FIT 30%,up,630,29
3,0.4,0.5,accuracy,binary,0.6172877214416616,FIT 30%,up,103,172
3,0.4,1,accuracy,binary,0.970372632864997,FIT 30%,up,0,11
3,0.5,0,accuracy,binary,0.2617593158216249,FIT 30%,up,796,16
3,0.5,0.1,accuracy,binary,0.2758094074526573,FIT 30%,up,777,35
3,0.5,0.5,accuracy,binary,0.6172877214416616,FIT 30%,up,103,172
3,0.5,1,accuracy,binary,0.970372632864997,FIT 30%,up,0,11
7,0.05,0,accuracy,binary,0.1472205253512523,FIT 30%,up,208,20
7,0.05,0.1,accuracy,binary,0.15455100794135615,FIT 30%,up,207,21
7,0.05,0.5,accuracy,binary,0.6145387904703726,FIT 30%,up,108,110
7,0.05,1,accuracy,binary,0.9636530238240684,FIT 30%,up,1,17
7,0.1,0,accuracy,binary,0.15852168601099573,FIT 30%,up,310,22
7,0.1,0.1,accuracy,binary,0.16676847892486255,FIT 30%,up,308,24
7,0.1,0.5,accuracy,binary,0.613317043372022,FIT 30%,up,144,147
7,0.1,1,accuracy,binary,0.9636530238240684,FIT 30%,up,1,17
7,0.2,0,accuracy,binary,0.18540012217470983,FIT 30%,up,471,20
7,0.2,0.1,accuracy,binary,0.19303604153940135,FIT 30%,up,465,26
7,0.2,0.5,accuracy,binary,0.6111789859499084,FIT 30%,up,160,169
7,0.2,1,accuracy,binary,0.9636530238240684,FIT 30%,up,1,17
7,0.3,0,accuracy,binary,0.21747098350641417,FIT 30%,up,614,23
7,0.3,0.1,accuracy,binary,0.2272449602932193,FIT 30%,up,607,30
7,0.3,0.5,accuracy,binary,0.6108735491753207,FIT 30%,up,160,170
7,0.3,1,accuracy,binary,0.9636530238240684,FIT 30%,up,1,17
7,0.4,0,accuracy,binary,0.2574832009773977,FIT 30%,up,774,22
7,0.4,0.1,accuracy,binary,0.2693952351863164,FIT 30%,up,764,32
7,0.4,0.5,accuracy,binary,0.6108735491753207,FIT 30%,up,160,170
7,0.4,1,accuracy,binary,0.9636530238240684,FIT 30%,up,1,17
7,0.5,0,accuracy,binary,0.2990226023213195,FIT 30%,up,925,19
7,0.5,0.1,accuracy,binary,0.31062919975565056,FIT 30%,up,910,34
7,0.5,0.5,accuracy,binary,0.6108735491753207,FIT 30%,up,160,170
7,0.5,1,accuracy,binary,0.9636530238240684,FIT 30%,up,1,17
1,0.05,0,precision,binary,0.18142039717266914,FIT 30%,up,539,56
1,0.05,0.1,precision,binary,0.1800818553888131,FIT 30%,up,528,67
1,0.05,0.5,precision,binary,0.21084864391951005,FIT 30%,up,241,321
1,0.05,1,precision,binary,0.014492753623188406,FIT 30%,up,1,94
1,0.1,0,precision,binary,0.22116018457481873,FIT 30%,up,671,55
1,0.1,0.1,precision,binary,0.22002679169457467,FIT 30%,up,657,69
1,0.1,0.5,precision,binary,0.22774869109947643,FIT 30%,up,261,382
1,0.1,1,precision,binary,0.014492753623188406,FIT 30%,up,1,94
1,0.2,0,precision,binary,0.27436474750723705,FIT 30%,up,853,49
1,0.2,0.1,precision,binary,0.2725483765168908,FIT 30%,up,831,71
1,0.2,0.5,precision,binary,0.24062772449869224,FIT 30%,up,276,410
1,0.2,1,precision,binary,0.014492753623188406,FIT 30%,up,1,94
1,0.3,0,precision,binary,0.31297709923664124,FIT 30%,up,984,47
1,0.3,0.1,precision,binary,0.31009771986970686,FIT 30%,up,952,79
1,0.3,0.5,precision,binary,0.24062772449869224,FIT 30%,up,276,410
1,0.3,1,precision,binary,0.014492753623188406,FIT 30%,up,1,94
1,0.4,0,precision,binary,0.3505511811023622,FIT 30%,up,1113,35
1,0.4,0.1,precision,binary,0.34683954619124796,FIT 30%,up,1070,78
1,0.4,0.5,precision,binary,0.24062772449869224,FIT 30%,up,276,410
1,0.4,1,precision,binary,0.014492753623188406,FIT 30%,up,1,94
1,0.5,0,precision,binary,0.3892890698402756,FIT 30%,up,1243,29
1,0.5,0.1,precision,binary,0.38481421647819064,FIT 30%,up,1191,80
1,0.5,0.5,precision,binary,0.24062772449869224,FIT 30%,up,276,410
1,0.5,1,precision,binary,0.014492753623188406,FIT 30%,up,1,94
3,0.05,0,precision,binary,0.04470588235294118,FIT 30%,up,133,15
3,0.05,0.1,precision,binary,0.045284303711270006,FIT 30%,up,133,15
3,0.05,0.5,precision,binary,0.04995766299745978,FIT 30%,up,59,82
3,0.05,1,precision,binary,0,FIT 30%,up,0,11
3,0.1,0,precision,binary,0.07241606319947334,FIT 30%,up,220,19
3,0.1,0.1,precision,binary,0.07245409015025042,FIT 30%,up,217,22
3,0.1,0.5,precision,binary,0.06931530008453085,FIT 30%,up,82,133
3,0.1,1,precision,binary,0,FIT 30%,up,0,11
3,0.2,0,precision,binary,0.11853517507227755,FIT 30%,up,369,20
3,0.2,0.1,precision,binary,0.11949069539666993,FIT 30%,up,366,23
3,0.2,0.5,precision,binary,0.08530405405405406,FIT 30%,up,101,169
3,0.2,1,precision,binary,0,FIT 30%,up,0,11
3,0.3,0,precision,binary,0.15814544299777708,FIT 30%,up,498,22
3,0.3,0.1,precision,binary,0.15932642487046633,FIT 30%,up,492,28
3,0.3,0.5,precision,binary,0.08699324324324324,FIT 30%,up,103,172
3,0.3,1,precision,binary,0,FIT 30%,up,0,11
3,0.4,0,precision,binary,0.20226486316451714,FIT 30%,up,643,16
3,0.4,0.1,precision,binary,0.20302932645826618,FIT 30%,up,630,29
3,0.4,0.5,precision,binary,0.08699324324324324,FIT 30%,up,103,172
3,0.4,1,precision,binary,0,FIT 30%,up,0,11
3,0.5,0,precision,binary,0.2489834219580857,FIT 30%,up,796,16
3,0.5,0.1,precision,binary,0.24959845807902345,FIT 30%,up,777,35
3,0.5,0.5,precision,binary,0.08699324324324324,FIT 30%,up,103,172
3,0.5,1,precision,binary,0,FIT 30%,up,0,11
7,0.05,0,precision,binary,0.0697986577181208,FIT 30%,up,208,20
7,0.05,0.1,precision,binary,0.07007447528774544,FIT 30%,up,207,21
7,0.05,0.5,precision,binary,0.08571428571428572,FIT 30%,up,108,110
7,0.05,1,precision,binary,0.009708737864077669,FIT 30%,up,1,17
7,0.1,0,precision,binary,0.10187315149523496,FIT 30%,up,310,22
7,0.1,0.1,precision,binary,0.10225763612217796,FIT 30%,up,308,24
7,0.1,0.5,precision,binary,0.11401425178147269,FIT 30%,up,144,147
7,0.1,1,precision,binary,0.009708737864077669,FIT 30%,up,1,17
7,0.2,0,precision,binary,0.1510583707504811,FIT 30%,up,471,20
7,0.2,0.1,precision,binary,0.15092502434274585,FIT 30%,up,465,26
7,0.2,0.5,precision,binary,0.12658227848101267,FIT 30%,up,160,169
7,0.2,1,precision,binary,0.009708737864077669,FIT 30%,up,1,17
7,0.3,0,precision,binary,0.19473517285125277,FIT 30%,up,614,23
7,0.3,0.1,precision,binary,0.19536530415191503,FIT 30%,up,607,30
7,0.3,0.5,precision,binary,0.12658227848101267,FIT 30%,up,160,170
7,0.3,1,precision,binary,0.009708737864077669,FIT 30%,up,1,17
7,0.4,0,precision,binary,0.24316682375117812,FIT 30%,up,774,22
7,0.4,0.1,precision,binary,0.24455825864276567,FIT 30%,up,764,32
7,0.4,0.5,precision,binary,0.12658227848101267,FIT 30%,up,160,170
7,0.4,1,precision,binary,0.009708737864077669,FIT 30%,up,1,17
7,0.5,0,precision,binary,0.288972196188691,FIT 30%,up,925,19
7,0.5,0.1,precision,binary,0.29045643153526973,FIT 30%,up,910,34
7,0.5,0.5,precision,binary,0.12658227848101267,FIT 30%,up,160,170
7,0.5,1,precision,binary,0.009708737864077669,FIT 30%,up,1,17
1,0.05,0,recall,binary,0.9058823529411765,FIT 30%,up,539,56
1,0.05,0.1,recall,binary,0.8873949579831932,FIT 30%,up,528,67
1,0.05,0.5,recall,binary,0.4288256227758007,FIT 30%,up,241,321
1,0.05,1,recall,binary,0.010526315789473684,FIT 30%,up,1,94
1,0.1,0,recall,binary,0.9242424242424242,FIT 30%,up,671,55
1,0.1,0.1,recall,binary,0.9049586776859504,FIT 30%,up,657,69
1,0.1,0.5,recall,binary,0.4059097978227061,FIT 30%,up,261,382
1,0.1,1,recall,binary,0.010526315789473684,FIT 30%,up,1,94
1,0.2,0,recall,binary,0.9456762749445676,FIT 30%,up,853,49
1,0.2,0.1,recall,binary,0.9212860310421286,FIT 30%,up,831,71
1,0.2,0.5,recall,binary,0.40233236151603496,FIT 30%,up,276,410
1,0.2,1,recall,binary,0.010526315789473684,FIT 30%,up,1,94
1,0.3,0,recall,binary,0.9544131910766246,FIT 30%,up,984,47
1,0.3,0.1,recall,binary,0.9233753637245393,FIT 30%,up,952,79
1,0.3,0.5,recall,binary,0.40233236151603496,FIT 30%,up,276,410
1,0.3,1,recall,binary,0.010526315789473684,FIT 30%,up,1,94
1,0.4,0,recall,binary,0.9695121951219512,FIT 30%,up,1113,35
1,0.4,0.1,recall,binary,0.9320557491289199,FIT 30%,up,1070,78
1,0.4,0.5,recall,binary,0.40233236151603496,FIT 30%,up,276,410
1,0.4,1,recall,binary,0.010526315789473684,FIT 30%,up,1,94
1,0.5,0,recall,binary,0.9772012578616353,FIT 30%,up,1243,29
1,0.5,0.1,recall,binary,0.9370574350904799,FIT 30%,up,1191,80
1,0.5,0.5,recall,binary,0.40233236151603496,FIT 30%,up,276,410
1,0.5,1,recall,binary,0.010526315789473684,FIT 30%,up,1,94
3,0.05,0,recall,binary,0.8986486486486487,FIT 30%,up,133,15
3,0.05,0.1,recall,binary,0.8986486486486487,FIT 30%,up,133,15
3,0.05,0.5,recall,binary,0.41843971631205673,FIT 30%,up,59,82
3,0.05,1,recall,binary,0,FIT 30%,up,0,11
3,0.1,0,recall,binary,0.9205020920502092,FIT 30%,up,220,19
3,0.1,0.1,recall,binary,0.9079497907949791,FIT 30%,up,217,22
3,0.1,0.5,recall,binary,0.3813953488372093,FIT 30%,up,82,133
3,0.1,1,recall,binary,0,FIT 30%,up,0,11
3,0.2,0,recall,binary,0.9485861182519281,FIT 30%,up,369,20
3,0.2,0.1,recall,binary,0.9408740359897172,FIT 30%,up,366,23
3,0.2,0.5,recall,binary,0.37407407407407406,FIT 30%,up,101,169
3,0.2,1,recall,binary,0,FIT 30%,up,0,11
3,0.3,0,recall,binary,0.9576923076923077,FIT 30%,up,498,22
3,0.3,0.1,recall,binary,0.9461538461538461,FIT 30%,up,492,28
3,0.3,0.5,recall,binary,0.37454545454545457,FIT 30%,up,103,172
3,0.3,1,recall,binary,0,FIT 30%,up,0,11
3,0.4,0,recall,binary,0.9757207890743551,FIT 30%,up,643,16
3,0.4,0.1,recall,binary,0.9559939301972686,FIT 30%,up,630,29
3,0.4,0.5,recall,binary,0.37454545454545457,FIT 30%,up,103,172
3,0.4,1,recall,binary,0,FIT 30%,up,0,11
3,0.5,0,recall,binary,0.9802955665024631,FIT 30%,up,796,16
3,0.5,0.1,recall,binary,0.9568965517241379,FIT 30%,up,777,35
3,0.5,0.5,recall,binary,0.37454545454545457,FIT 30%,up,103,172
3,0.5,1,recall,binary,0,FIT 30%,up,0,11
7,0.05,0,recall,binary,0.9122807017543859,FIT 30%,up,208,20
7,0.05,0.1,recall,binary,0.9078947368421053,FIT 30%,up,207,21
7,0.05,0.5,recall,binary,0.4954128440366973,FIT 30%,up,108,110
7,0.05,1,recall,binary,0.05555555555555555,FIT 30%,up,1,17
7,0.1,0,recall,binary,0.9337349397590361,FIT 30%,up,310,22
7,0.1,0.1,recall,binary,0.927710843373494,FIT 30%,up,308,24
7,0.1,0.5,recall,binary,0.4948453608247423,FIT 30%,up,144,147
7,0.1,1,recall,binary,0.05555555555555555,FIT 30%,up,1,17
7,0.2,0,recall,binary,0.9592668024439919,FIT 30%,up,471,20
7,0.2,0.1,recall,binary,0.9470468431771895,FIT 30%,up,465,26
7,0.2,0.5,recall,binary,0.48632218844984804,FIT 30%,up,160,169
7,0.2,1,recall,binary,0.05555555555555555,FIT 30%,up,1,17
7,0.3,0,recall,binary,0.9638932496075353,FIT 30%,up,614,23
7,0.3,0.1,recall,binary,0.9529042386185244,FIT 30%,up,607,30
7,0.3,0.5,recall,binary,0.48484848484848486,FIT 30%,up,160,170
7,0.3,1,recall,binary,0.05555555555555555,FIT 30%,up,1,17
7,0.4,0,recall,binary,0.9723618090452262,FIT 30%,up,774,22
7,0.4,0.1,recall,binary,0.9597989949748744,FIT 30%,up,764,32
7,0.4,0.5,recall,binary,0.48484848484848486,FIT 30%,up,160,170
7,0.4,1,recall,binary,0.05555555555555555,FIT 30%,up,1,17
7,0.5,0,recall,binary,0.9798728813559322,FIT 30%,up,925,19
7,0.5,0.1,recall,binary,0.9639830508474576,FIT 30%,up,910,34
7,0.5,0.5,recall,binary,0.48484848484848486,FIT 30%,up,160,170
7,0.5,1,recall,binary,0.05555555555555555,FIT 30%,up,1,17
1,0.05,0,f_meas,binary,0.3022994952327538,FIT 30%,up,539,56
1,0.05,0.1,f_meas,binary,0.29940459313864476,FIT 30%,up,528,67
1,0.05,0.5,f_meas,binary,0.2826979472140762,FIT 30%,up,241,321
1,0.05,1,f_meas,binary,0.012195121951219513,FIT 30%,up,1,94
1,0.1,0,f_meas,binary,0.35691489361702133,FIT 30%,up,671,55
1,0.1,0.1,f_meas,binary,0.35398706896551724,FIT 30%,up,657,69
1,0.1,0.5,f_meas,binary,0.29178311906092785,FIT 30%,up,261,382
1,0.1,1,f_meas,binary,0.012195121951219513,FIT 30%,up,1,94
1,0.2,0,f_meas,binary,0.4253303415607081,FIT 30%,up,853,49
1,0.2,0.1,f_meas,binary,0.4206529992406986,FIT 30%,up,831,71
1,0.2,0.5,f_meas,binary,0.3011456628477905,FIT 30%,up,276,410
1,0.2,1,f_meas,binary,0.012195121951219513,FIT 30%,up,1,94
1,0.3,0,f_meas,binary,0.471377245508982,FIT 30%,up,984,47
1,0.3,0.1,f_meas,binary,0.4642770056083882,FIT 30%,up,952,79
1,0.3,0.5,f_meas,binary,0.3011456628477905,FIT 30%,up,276,410
1,0.3,1,f_meas,binary,0.012195121951219513,FIT 30%,up,1,94
1,0.4,0,f_meas,binary,0.5149201943095073,FIT 30%,up,1113,35
1,0.4,0.1,f_meas,binary,0.5055516182376565,FIT 30%,up,1070,78
1,0.4,0.5,f_meas,binary,0.3011456628477905,FIT 30%,up,276,410
1,0.4,1,f_meas,binary,0.012195121951219513,FIT 30%,up,1,94
1,0.5,0,f_meas,binary,0.5567749160134378,FIT 30%,up,1243,29
1,0.5,0.1,f_meas,binary,0.5455794777828676,FIT 30%,up,1191,80
1,0.5,0.5,f_meas,binary,0.3011456628477905,FIT 30%,up,276,410
1,0.5,1,f_meas,binary,0.012195121951219513,FIT 30%,up,1,94
3,0.05,0,f_meas,binary,0.08517451168748,FIT 30%,up,133,15
3,0.05,0.1,f_meas,binary,0.08622366288492707,FIT 30%,up,133,15
3,0.05,0.5,f_meas,binary,0.08925869894099848,FIT 30%,up,59,82
3,0.05,1,f_meas,binary,0,FIT 30%,up,0,11
3,0.1,0,f_meas,binary,0.13426914861153494,FIT 30%,up,220,19
3,0.1,0.1,f_meas,binary,0.1341991341991342,FIT 30%,up,217,22
3,0.1,0.5,f_meas,binary,0.117310443490701,FIT 30%,up,82,133
3,0.1,1,f_meas,binary,0,FIT 30%,up,0,11
3,0.2,0,f_meas,binary,0.21073672187321532,FIT 30%,up,369,20
3,0.2,0.1,f_meas,binary,0.2120509849362688,FIT 30%,up,366,23
3,0.2,0.5,f_meas,binary,0.13892709766162312,FIT 30%,up,101,169
3,0.2,1,f_meas,binary,0,FIT 30%,up,0,11
3,0.3,0,f_meas,binary,0.2714636140637776,FIT 30%,up,498,22
3,0.3,0.1,f_meas,binary,0.27272727272727276,FIT 30%,up,492,28
3,0.3,0.5,f_meas,binary,0.14119259766963674,FIT 30%,up,103,172
3,0.3,1,f_meas,binary,0,FIT 30%,up,0,11
3,0.4,0,f_meas,binary,0.3350703491401772,FIT 30%,up,643,16
3,0.4,0.1,f_meas,binary,0.3349282296650718,FIT 30%,up,630,29
3,0.4,0.5,f_meas,binary,0.14119259766963674,FIT 30%,up,103,172
3,0.4,1,f_meas,binary,0,FIT 30%,up,0,11
3,0.5,0,f_meas,binary,0.39710651035170863,FIT 30%,up,796,16
3,0.5,0.1,f_meas,binary,0.3959235668789809,FIT 30%,up,777,35
3,0.5,0.5,f_meas,binary,0.14119259766963674,FIT 30%,up,103,172
3,0.5,1,f_meas,binary,0,FIT 30%,up,0,11
7,0.05,0,f_meas,binary,0.12967581047381546,FIT 30%,up,208,20
7,0.05,0.1,f_meas,binary,0.13010685103708358,FIT 30%,up,207,21
7,0.05,0.5,f_meas,binary,0.14614343707713126,FIT 30%,up,108,110
7,0.05,1,f_meas,binary,0.01652892561983471,FIT 30%,up,1,17
7,0.1,0,f_meas,binary,0.18370370370370367,FIT 30%,up,310,22
7,0.1,0.1,f_meas,binary,0.1842105263157895,FIT 30%,up,308,24
7,0.1,0.5,f_meas,binary,0.18532818532818532,FIT 30%,up,144,147
7,0.1,1,f_meas,binary,0.01652892561983471,FIT 30%,up,1,17
7,0.2,0,f_meas,binary,0.2610141313383209,FIT 30%,up,471,20
7,0.2,0.1,f_meas,binary,0.26035834266517355,FIT 30%,up,465,26
7,0.2,0.5,f_meas,binary,0.20087884494664154,FIT 30%,up,160,169
7,0.2,1,f_meas,binary,0.01652892561983471,FIT 30%,up,1,17
7,0.3,0,f_meas,binary,0.32401055408970975,FIT 30%,up,614,23
7,0.3,0.1,f_meas,binary,0.3242521367521367,FIT 30%,up,607,30
7,0.3,0.5,f_meas,binary,0.20075282308657466,FIT 30%,up,160,170
7,0.3,1,f_meas,binary,0.01652892561983471,FIT 30%,up,1,17
7,0.4,0,f_meas,binary,0.3890424729831616,FIT 30%,up,774,22
7,0.4,0.1,f_meas,binary,0.38979591836734695,FIT 30%,up,764,32
7,0.4,0.5,f_meas,binary,0.20075282308657466,FIT 30%,up,160,170
7,0.4,1,f_meas,binary,0.01652892561983471,FIT 30%,up,1,17
7,0.5,0,f_meas,binary,0.44632086851628466,FIT 30%,up,925,19
7,0.5,0.1,f_meas,binary,0.44640667157223446,FIT 30%,up,910,34
7,0.5,0.5,f_meas,binary,0.20075282308657466,FIT 30%,up,160,170
7,0.5,1,f_meas,binary,0.01652892561983471,FIT 30%,up,1,17
1,0.05,0,spec,binary,0.09219858156028368,FIT 30%,up,539,56
1,0.05,0.1,spec,binary,0.10265024262784621,FIT 30%,up,528,67
1,0.05,0.5,spec,binary,0.6674041297935103,FIT 30%,up,241,321
1,0.05,1,spec,binary,0.9786096256684492,FIT 30%,up,1,94
1,0.1,0,spec,binary,0.07260596546310832,FIT 30%,up,671,55
1,0.1,0.1,spec,binary,0.08594976452119309,FIT 30%,up,657,69
1,0.1,0.5,spec,binary,0.6636259977194983,FIT 30%,up,261,382
1,0.1,1,spec,binary,0.9786096256684492,FIT 30%,up,1,94
1,0.2,0,spec,binary,0.048903878583473864,FIT 30%,up,853,49
1,0.2,0.1,spec,binary,0.06492411467116357,FIT 30%,up,831,71
1,0.2,0.5,spec,binary,0.6634466769706336,FIT 30%,up,276,410
1,0.2,1,spec,binary,0.9786096256684492,FIT 30%,up,1,94
1,0.3,0,spec,binary,0.03700401248328132,FIT 30%,up,984,47
1,0.3,0.1,spec,binary,0.05572893446277307,FIT 30%,up,952,79
1,0.3,0.5,spec,binary,0.6634466769706336,FIT 30%,up,276,410
1,0.3,1,spec,binary,0.9786096256684492,FIT 30%,up,1,94
1,0.4,0,spec,binary,0.030103480714957668,FIT 30%,up,1113,35
1,0.4,0.1,spec,binary,0.05221072436500471,FIT 30%,up,1070,78
1,0.4,0.5,spec,binary,0.6634466769706336,FIT 30%,up,276,410
1,0.4,1,spec,binary,0.9786096256684492,FIT 30%,up,1,94
1,0.5,0,spec,binary,0.025974025974025976,FIT 30%,up,1243,29
1,0.5,0.1,spec,binary,0.04942586120818772,FIT 30%,up,1191,80
1,0.5,0.5,spec,binary,0.6634466769706336,FIT 30%,up,276,410
1,0.5,1,spec,binary,0.9786096256684492,FIT 30%,up,1,94
3,0.05,0,spec,binary,0.09085092770313499,FIT 30%,up,133,15
3,0.05,0.1,spec,binary,0.10300703774792067,FIT 30%,up,133,15
3,0.05,0.5,spec,binary,0.6418767954037664,FIT 30%,up,59,82
3,0.05,1,spec,binary,0.9736438859944836,FIT 30%,up,0,11
3,0.1,0,spec,binary,0.071499176276771,FIT 30%,up,220,19
3,0.1,0.1,spec,binary,0.08467874794069193,FIT 30%,up,217,22
3,0.1,0.5,spec,binary,0.6400784570120954,FIT 30%,up,82,133
3,0.1,1,spec,binary,0.9736438859944836,FIT 30%,up,0,11
3,0.2,0,spec,binary,0.048873483535528596,FIT 30%,up,369,20
3,0.2,0.1,spec,binary,0.06516464471403813,FIT 30%,up,366,23
3,0.2,0.5,spec,binary,0.6394806924101198,FIT 30%,up,101,169
3,0.2,1,spec,binary,0.9736438859944836,FIT 30%,up,0,11
3,0.3,0,spec,binary,0.0374001452432825,FIT 30%,up,498,22
3,0.3,0.1,spec,binary,0.05737109658678286,FIT 30%,up,492,28
3,0.3,0.5,spec,binary,0.6395465155051684,FIT 30%,up,103,172
3,0.3,1,spec,binary,0.9736438859944836,FIT 30%,up,0,11
3,0.4,0,spec,binary,0.030210325047801148,FIT 30%,up,643,16
3,0.4,0.1,spec,binary,0.05430210325047801,FIT 30%,up,630,29
3,0.4,0.5,spec,binary,0.6395465155051684,FIT 30%,up,103,172
3,0.4,1,spec,binary,0.9736438859944836,FIT 30%,up,0,11
3,0.5,0,spec,binary,0.024776604386677496,FIT 30%,up,796,16
3,0.5,0.1,spec,binary,0.05117790414297319,FIT 30%,up,777,35
3,0.5,0.5,spec,binary,0.6395465155051684,FIT 30%,up,103,172
3,0.5,1,spec,binary,0.9736438859944836,FIT 30%,up,0,11
7,0.05,0,spec,binary,0.08995403808273145,FIT 30%,up,208,20
7,0.05,0.1,spec,binary,0.09816152330925805,FIT 30%,up,207,21
7,0.05,0.5,spec,binary,0.6230366492146597,FIT 30%,up,108,110
7,0.05,1,spec,binary,0.96867321867321865,FIT 30%,up,1,17
7,0.1,0,spec,binary,0.07104010876954453,FIT 30%,up,310,22
7,0.1,0.1,spec,binary,0.08089734874235215,FIT 30%,up,308,24
