MM.Entrez,mean_log2fc
67812,0.5861780204000002
67815,-0.26223762540000006
67819,-0.981865981
67821,0.05723240880000002
67824,-0.004499798800000026
67826,-0.5094749429999996
67830,0.05016149640000016
67832,0.7553246745999995
67834,1.1966207583999995
67836,-0.1817488992000001
67838,0.1879749148000002
67839,-0.06396727359999994
67841,0.6956569714
67842,0.19127792160000037
67843,0.05436993320000009
67844,1.1514084751999998
67845,-0.49330158139999936
67846,0.46938944579999975
67847,0.34948408099999995
67848,-0.18866558540000006
67849,0.8575587864
67855,1.2749505780000001
67856,0.2629685404
67857,0.06297351820000045
67860,1.580304563
67862,0.13728994179999993
67863,0.05584566259999962
67864,-0.2800889720000005
67865,-2.1911870289999995
67866,0.32232470020000026
67867,-0.5090434464000003
67868,-0.13993707939999994
67869,-0.8339625319999999
67870,0.19767497720000016
67871,0.004713317600000085
67872,-0.5832887308
67873,-0.5040498895999995
67874,1.0025040000040813e-4
67876,1.1299125013999998
67877,0.5766741116000003
67878,-0.009408260600000263
67880,-0.34415182639999997
67881,-0.31586796780000004
67883,0.05274712240000008
67886,0.3269166280000002
67888,0.9624399227999997
67889,-0.12762157559999993
67890,0.45070388760000013
67891,0.16567493999999988
67892,-0.2079959913999998
67893,-0.33132950519999993
67895,1.1910047422000003
67896,2.7752928805999995
67897,-0.1434417135999997
67898,-0.6067615113999996
67899,-0.2450552247999999
67900,0.5830294218000001
67902,-0.08618119039999997
67903,-0.863524788
67905,-0.18760479420000017
67909,0.04028029400000007
67911,0.03779546060000012
67912,0.008952875799999855
67914,0.24781512620000068
67917,0.8613591704000001
67920,0.6209083116000003
67921,-0.3905945824
67922,3.7272170298000002
67929,-0.2375978076000001
67931,-0.1673806801999997
67933,0.039065845200000206
67935,0.04855701120000014
67936,0.4770699455999997
67937,0.16232349379999977
67938,0.027089594000000272
67941,0.8053797897999996
67944,0.1125334330000001
67946,-0.2591263798
67948,0.2139314861999999
67951,1.0470546038
67952,0.5490051800000003
67955,-0.005436264599999396
67958,0.27722054779999966
67959,0.13907879360000028
67963,0.19870203400000008
67966,0.17729966659999988
67967,-0.1201538640000001
67968,-1.1513472558
67971,0.8393896008000002
67972,0.4264729640000004
67973,0.6928768028000004
67974,-0.7916471892000001
67976,-0.18949410819999973
67978,-0.025188456000000237
67979,0.28464266479999994
67980,-1.1238860676
67981,-0.023092823400000035
67983,-0.07738120360000006
67988,-0.011733496800000322
67991,-0.8670853091999999
67993,0.05799882019999991
67994,-0.2127352327999999
67996,0.5185168450000003
67997,0.05035580320000006
68010,0.1885846484
68011,0.08548900579999985
68014,0.04695049659999987
68015,0.0862271591999999
68021,-0.16125849199999998
68023,0.2542523617999997
68027,0.41073737700000007
68028,0.15674763600000008
68031,0.06240283739999977
68032,0.04256447459999979
68033,0.44696605280000024
68035,-0.060593066000000195
68036,-0.5400311905999999
68038,0.005918186799999781
68039,-0.4126923725999999
68040,0.6560540860000001
68041,-0.7160561877999999
68044,-0.9849003481999992
68047,-0.2250479559999999
68048,0.8467487741999999
68050,-0.17831812000000014
68052,0.13720039000000028
68053,-0.22698577560000005
68054,-0.26662655300000004
68058,-0.360981538
68059,0.050859058600000395
68066,-0.019057481999999838
68070,0.04370237879999994
68075,0.1740969763999999
68079,-0.2347421112000001
68080,-0.4759435512
68082,-0.9890148122000001
68083,0.17691875640000027
68089,0.2297447462000001
68090,0.5465520840000003
68092,0.23762658079999976
68094,-0.1833583472000003
68095,-0.15868809880000007
68097,-0.1638578186
68098,-0.8250807247999997
68106,-0.0529973027999997
68107,-0.405394613
68117,0.11928129859999981
68119,0.19613974700000014
68121,-0.7899303376000001
68126,-0.07696684320000013
68133,1.1505366972000002
68134,-0.25041223200000007
68135,-0.5402757100000002
68137,-0.1248382996
68140,-0.3921612901999998
68142,-0.023027218600000062
68145,-0.8388937272000001
68146,0.10862871040000019
68147,0.7864268477999998
68149,-0.1415698706000002
68151,0.47872868140000013
68152,0.33210424340000005
68153,-0.5851598194000001
68159,-0.1383919954
68166,-0.7642608879999999
68169,0.03841683079999977
68172,0.12144335119999994
68177,0.38066577120000034
68178,0.6305837278000002
68183,-0.3354703660000002
68184,0.6773742378
68185,0.15314793079999997
68187,0.8336994435999999
68188,-0.29732136240000007
68192,-0.7653015168000001
68193,0.09292815599999996
68196,-0.6901470648
68197,0.6479115024000006
68198,0.5127903120000002
68201,0.07434267419999989
68202,0.4710730146000001
68203,-1.5640895270000001
68205,-0.14368828579999987
68209,-0.10991242719999973
68212,-0.7498577866000001
68214,0.057595377400000015
68215,0.3210723682000003
68219,0.1695089350000004
68226,-0.29660571719999995
68233,-0.1351371742
68236,0.0014702600000000565
68240,-0.37757176179999974
68243,-0.2253244392000001
68251,-0.09274407000000018
68259,-0.48756721160000005
68260,-0.026923813200000188
68262,0.48424434140000017
68263,0.3364804534000001
68267,0.07894172300000032
68268,0.06282902879999988
68270,-0.09549532759999994
68272,0.3840807022
68273,0.13618874240000026
68275,-0.7049483114000001
68276,-0.18206575420000007
68277,0.17395747660000022
68279,0.523601832
68291,-0.08332509079999983
68292,0.45225509379999984
68294,-0.08818889760000026
68295,0.13059236059999968
68298,-0.15633544240000005
68299,0.008806643999999864
68303,0.9975022816000001
68307,-0.21718953600000018
68310,-0.5474914566000002
68311,0.47945903759999975
68312,0.08280396560000014
68316,0.5758203122000003
68323,-0.026446834799999763
68327,0.26546995300000004
68328,-0.2560833131999999
68332,0.20879606799999983
68337,1.2253667412
68338,-0.033907418800000144
68339,-0.9283504328000001
68342,0.4570928340000003
68344,0.03507907319999967
68346,-0.05815100299999987
68349,0.41509690719999986
68350,0.3897885471999999
68352,-0.22428067919999978
68364,-0.1760150432000001
68365,0.2811624785999996
68366,-0.5206742954000001
68375,0.3579226744000005
68379,-0.4383528009999999
68385,0.4182914118000001
68393,-0.08684310620000016
68396,0.1065303536
68401,-0.12342764900000028
68404,-0.21565005679999985
68416,-0.16395592279999996
68420,-0.2848662891999997
68421,-0.03234231259999982
68423,-0.48028940439999984
68427,0.09218960300000008
68428,0.08709123539999997
68431,-0.24286575680000003
68436,0.0505907239999999
68440,-1.4839294462000003
68441,-0.14454570180000026
68449,-0.4325533763999999
68453,0.4771053539999997
68458,0.16313572900000012
68460,0.4698851868000002
68463,-0.06916811620000018
68465,-0.00805272760000013
68468,-2.0443134213999996
68472,-0.3012063632000001
68473,-0.6706953728000002
68475,-0.16924498639999971
68477,-0.6485516734000001
68479,0.10312674299999962
68481,0.2499482532000002
68487,-1.8805262376
68490,0.3720274852000001
68493,0.9606970627999998
68497,-0.5390626139999997
68498,0.3331988146000002
68499,-0.003012179599999965
68501,0.08464857840000022
68505,-0.3392102640000001
68509,0.1647784574000002
68510,-0.05185018019999976
68514,-0.3778652940000001
68515,0.01188364679999994
68519,0.12802504499999995
68520,0.14280190859999994
68524,-0.2987361425999998
68525,0.2485160596
68526,-0.7350585651999998
68527,0.24123400579999998
68533,0.28812101879999974
68537,0.1367276934
68539,0.4602627199999999
68545,0.7434954224000002
68550,0.2056158641999998
68552,-1.4263625167999998
68556,-0.18046935320000052
68558,-0.3727735964000001
68559,0.14122088080000023
68563,-0.3517997355999999
68564,0.36804341800000023
68565,0.5001323634
68566,0.06766468380000017
68567,0.07275615679999987
68576,0.0778907795999995
68585,-0.4520280299999996
68588,0.24986465219999995
68591,0.15797468760000016
68592,-0.31885162679999973
68597,0.005794837800000072
68598,-0.011107198000000186
68603,0.20619623239999996
68606,0.09982388139999969
68607,-0.0787448833999999
68611,0.08868592200000018
68612,-0.45638089399999976
68614,-0.5360003404
68616,0.01992139940000026
68626,0.20558061679999967
68628,-0.08140279360000006
68631,0.20095748280000017
68632,-2.0609822950000005
68634,-0.20292936480000012
68636,-0.3570017267999999
68642,0.18190581679999998
68644,0.18773943420000022
68646,-0.8333723094
68652,-0.5687491363999999
68653,-0.4381078066000004
68655,-0.0846609304000003
68662,2.3962791636000005
68666,-0.16080505560000002
68667,0.10650847879999983
68668,-0.008671067799999566
68671,-0.11933457879999983
68678,0.07600849739999996
68680,0.27818004939999985
68682,-0.24310544679999993
68691,0.3310675824000002
68693,0.12951060219999988
68701,0.2379378506
68703,-0.48179099080000043
68705,0.5488545697999999
68708,0.3227585378000004
68709,0.07251593900000017
68713,0.5534952409999999
68718,-0.8048229821999999
68723,0.07017484379999991
68724,-0.028344406799999795
68725,-0.49761937579999993
68728,1.2751680538000003
68729,-1.8294260321999996
68730,-0.13245998819999993
68731,-0.24244902360000004
68735,0.19163965700000038
68736,0.16677698020000023
68737,-0.023142338200000258
68738,-0.6231399231999999
68742,-0.1307039707999998
68743,0.17498358819999993
68750,-0.6496743094000001
68753,0.20591928080000024
68755,-0.40702826739999975
68758,0.37482121980000027
68760,0.9618420414000001
68764,0.02498218000000013
68770,-1.6491540593999996
68774,2.4227005404000006
68775,0.30479873520000017
68776,0.046644256799999985
68777,0.0518082225999999
68778,-0.9507611138000002
68792,0.07064377840000002
68794,0.3188733035999999
68795,-0.2188966437999998
68796,0.1580282003999999
68797,0.1489196316000001
68799,-0.08657137620000002
68801,0.07760877780000008
68802,0.03249576179999991
68810,1.3115266485999997
68813,-0.11988660080000033
68815,0.029721592200000105
68816,-0.7244599051999996
68817,-0.0797078575999995
68818,-0.05175439399999994
68828,0.012578893799999956
68833,0.33209640500000026
68836,1.3278396532000003
68837,-0.07308475340000026
68839,0.21829922099999982
68842,-0.022241240399999796
68845,0.1324023642
68846,-0.030535531199999966
68852,0.5788067594000003
68854,0.3835277790000001
68857,-0.16585318599999982
68859,0.28618000219999973
68865,-0.05547913060000001
68867,-0.24673310719999986
68870,0.12691388279999977
68875,-0.7278045399999999
68877,-0.6274415616000002
68879,-0.06639154100000015
68889,-0.3921140222000002
68891,3.0337610792
68895,0.34317236499999987
68897,0.062142724000000094
68904,0.048292627999999914
68910,-0.027529217999999932
68911,-0.3417868314000002
68915,-0.12272870360000018
68916,-0.10966213259999996
68917,0.07570244359999986
68918,0.01094759320000005
68925,-0.37772621659999983
68926,0.04316126440000012
68927,-0.10179371680000013
68929,-0.30847336719999985
68938,-0.28367909039999983
68939,0.4593221294000003
68942,0.18599756479999954
68943,-0.6039475804000002
68944,-0.14932782700000047
68947,0.03199483060000005
68948,-0.1315583800000001
68953,0.2624832232000003
68955,0.020678989400000347
68957,0.23681120919999987
68961,-0.3582879528000003
68964,-0.14839174119999984
68966,0.27948376160000005
68968,-0.13974369640000006
68969,0.14412202900000004
68970,-0.04804805799999982
68971,-0.07596307579999984
68972,-0.5851503772000003
68975,-0.0624316318
68977,-0.11910087339999986
68979,0.5578335407999997
68980,-0.025576968000000016
68981,0.5293349662000004
68988,0.6057176651999997
68991,0.0737126768000003
68992,-0.0650351217999999
68995,0.14121363440000043
68999,0.2605978318
69008,0.016758514600000374
69009,0.12010555580000004
69010,-0.06562887479999943
69017,-0.12441152259999994
69019,-0.4370157720000002
69020,-0.4660976430000002
69024,-0.6907977184
69028,-0.12337522979999987
69029,-0.3739113139999997
69032,0.027140279999999965
69035,0.24081229719999975
69036,-0.0588430462
69038,-0.032613880599999964
69046,1.2886000000023046e-4
69047,0.05164408159999991
69048,-0.18972449260000024
69050,0.12035160180000018
69051,-0.010280286000000043
69060,-0.019747031600000062
69064,0.2831706382
69065,0.6841828586000004
69071,0.05900746319999987
69072,0.6254634244
69076,-0.8750691582000002
69077,-0.07875694099999997
69080,0.3434500369999999
69082,-0.11449339380000012
69083,-0.09416437420000001
69085,-0.10461866519999992
69089,-0.44216575879999986
69090,-0.5590496763999999
69091,-0.48099038860000026
69094,-0.038776973199999544
69097,-0.12553634300000013
69101,0.2682817806000001
69106,-0.2370935872
69113,0.036305113399999936
69116,-0.28583792199999997
69121,0.06454482359999983
69125,-0.12291862439999975
69129,0.03139416539999987
69131,-0.2590011122
69136,-0.33608335119999977
69137,0.027912507399999873
69146,0.1558686180000004
69149,-0.1894951529999998
69150,-0.12033317240000015
69151,0.25483373900000006
69155,-0.30172566199999995
69156,-0.1609343683999999
69159,-0.23335675840000025
69161,-0.008175043199999971
69162,0.1251208672000001
69163,-0.01772289179999972
69168,-0.10436010239999989
69171,-0.2530934342000005
69178,-0.5049069946000003
69181,-0.8406207820000002
69183,0.16105575300000002
69185,-0.021623514599999893
69186,-0.21358258200000008
69187,-0.047393142400000005
69188,-0.39813836320000034
69190,-0.7300728822
69191,0.033212626200000095
69192,-0.39249845740000017
69195,-0.3007022532000002
69202,0.1368683904000001
69207,0.10442234939999968
69215,0.16520562779999998
69217,0.20093101559999998
69219,-0.08575595299999997
69226,0.6967907405999998
69228,-0.2019092226000005
69232,0.09073453179999952
69234,-0.5170319306
69237,0.9468462518
69241,0.4132315980000003
69253,0.2466544496000001
69256,0.5567468278000002
69257,-0.06532017999999996
69259,0.08313167859999986
69260,-0.5604911855999999
69263,-0.8046814692000002
69270,0.18903171639999988
69274,0.9937322225999999
69276,-0.3670637434000003
69281,-0.05180821879999994
69288,0.1950770293999998
69297,-0.07740642980000008
69299,0.12313774479999999
69305,-0.4017081833999997
69306,-0.09052379700000009
69309,-0.031097615999999738
69310,0.22205080600000002
69312,0.7061291863999999
69317,-0.18551051580000005
69332,-0.06974065960000024
69339,0.06410949920000013
69349,0.11036152439999984
69352,0.1654141084000002
69354,-1.4422327173999998
69363,-0.06753591020000001
69367,-0.06674696779999995
69368,-0.5906847534
69371,-0.013105972799999954
69372,0.01707741900000011
69376,-0.038664041799999896
69379,-1.2283215359999997
69384,0.06843248259999973
69387,-0.14188391179999993
69398,-0.6839496826
69399,-0.10709023040000006
69401,0.11267914680000006
69408,-0.4899145110000003
69412,0.15275571540000002
69440,-0.04242425660000003
69444,-0.19682722260000002
69453,-0.3050843418000002
69454,0.9067476188000001
69456,-0.23020131780000025
69459,-0.7278725195999997
69469,0.0200441176
69470,-0.2473551741999996
69473,0.06198450019999998
69478,-0.3590886262
69480,0.2201514620000001
69481,0.046035563199999865
69487,-0.20442455859999992
69496,-0.1971734849999999
69499,0.4710949877999999
69511,-0.015071417400000089
69519,-0.48675861620000005
69524,-1.4750490186000005
69527,0.04623683779999991
69528,-0.043656577400000014
69533,0.0253591530000005
69534,0.2617652938000001
69535,-0.26835821279999994
69536,-0.023442636999999954
69537,-1.2434504233999997
69538,0.16439180399999972
69539,0.3979137652000002
69540,0.08186491860000036
69541,-0.06865571939999997
69542,0.05212939619999995
69543,-0.1095460307999998
69544,-0.41011873639999974
69547,-0.08939431320000005
69549,-0.21020584580000018
69550,-0.24859884040000021
69551,0.4949420735999997
69554,0.018612293000000335
69556,0.6396823181999999
69562,-0.38479892939999993
69564,0.12486278360000005
69568,-0.24092313700000006
69572,-0.2668480430000001
69573,0.8127931972000001
69574,0.5441896258
69576,0.21026319360000006
69577,0.24865641640000008
69581,2.5001596156000003
69582,-0.11154031399999997
69583,-0.06995424559999996
69587,0.17252966180000015
69590,0.9858217269999999
69592,0.2381457853999999
69596,-0.40310467820000007
69597,-0.276119761
69601,0.21543081039999984
69602,-0.2596238574
69606,-0.0932182644000001
69608,0.9413946880000001
69612,0.06439053800000011
69617,-0.3400291470000001
69627,0.22700680040000018
69632,0.28886284859999983
69634,0.25396824559999975
69635,-0.47771633460000035
69638,0.28458803280000017
69639,-0.13582154200000005
69640,0.036700611599999905
69642,0.5842406294000001
69654,-0.43464189579999973
69655,-0.041299120599999906
69656,-0.08230401019999983
69660,-0.0514545189999996
69662,-0.2838343414000001
69663,0.1468989092000001
69665,-0.014939465800000384
69666,0.14675277039999987
69668,0.2599559585999998
69671,0.23832525899999996
69672,-0.3403887162000002
69674,0.5062714191999997
69675,0.9584069491999998
69683,-0.03767398019999996
69692,-0.03154736600000019
69693,0.4534565692
69694,-0.2026160169999999
69697,0.031896298800000084
69698,0.20827494480000017
69700,0.4071889363999997
69702,-0.01907304760000006
69706,0.017644613399999724
69707,-0.09457200700000008
69710,0.09319244800000011
69714,-0.022652820200000076
69716,0.24002140500000008
69718,-0.0519095497999997
69719,-0.15370118139999964
69721,-0.1313865036000001
69723,0.15617051139999988
69724,-0.19404610740000003
69726,-0.21623613420000026
69727,-0.3183572655999999
69731,-0.37707783839999964
69736,0.20005877160000005
69737,0.08253585019999984
69740,0.2048212642000001
69742,-0.3073514813999999
69743,0.04000552800000019
69745,-0.5458496400000004
69747,0.45570688859999997
69748,-0.1062599119999998
69752,-0.21651108519999962
69754,-0.5444960966
69757,-0.0662816522000002
69769,-0.8903594014000007
69772,-0.07634178319999979
69780,-0.5510778886000001
69784,0.06513948879999987
69786,-0.22884689519999996
69790,-0.1290901353999995
69792,0.15595080240000012
69802,0.2667365748
69804,0.2912548378000002
69806,-0.3039243832000002
69807,0.12281767520000016
69815,-0.12090921359999988
69816,-0.3263465877999998
69823,-0.2771565614
69824,-0.19170236960000012
69826,-0.16521314839999982
69833,0.4612702498
69834,-0.3617596628000005
69836,-0.14039061119999996
69837,-0.6464012114
69847,-1.200467054
69852,0.17366889320000026
69860,0.2564004919999997
69861,0.15681544120000002
69863,-0.3621862856
69865,-0.06181210339999995
69870,-0.2620338219999999
69871,-0.3124589546000001
69876,-0.33311290359999984
69878,0.3420809725999998
69885,-0.058349651399999994
69890,-0.45574646100000005
69900,-0.31566058600000024
69903,0.9369648558
69906,0.2624112088
69908,0.1585988885999999
69912,-0.005438099999999929
69917,0.003616845
69920,-0.19651258240000047
69922,-0.47552690539999976
69923,0.029262654600000288
69926,-0.023487263400000208
69934,-0.2931300631999997
69938,0.007348822199999844
69940,6.068439999999953e-4
69942,-0.19951840300000026
69955,-0.06426056000000013
69956,0.3498839291999998
69957,0.27509112200000024
69961,-0.13072970840000003
69962,-0.03702703019999978
69976,-0.3520607892000001
69981,-0.06955697140000083
69982,0.18784089579999996
69993,-0.37489472660000017
70008,0.11948202659999987
70012,0.4665313191999999
70020,-0.322005989
70024,0.012308763600000105
70025,-0.6244726612000002
70026,-0.6683218399999997
70031,-0.16345112599999984
70044,-0.04047758119999987
70047,0.4022633481999998
70052,0.14629172700000037
70054,-0.09852897560000003
70059,-0.13572602720000013
70060,0.05494520159999983
70061,-0.3324227098
70078,-0.2841377040000005
70080,-0.13251119019999996
70082,0.4166717536000002
70083,-0.2462781955999997
70086,-0.5926277222000003
70088,-0.15179725900000013
70093,-0.3606856813999997
70097,2.4946686261999997
70099,-0.7402681832000002
70103,0.23157452939999917
70110,0.4479962796000002
70118,0.1537960786000001
70120,0.23557468900000028
70122,-1.1260770846000003
70127,-0.05197911279999996
70129,-0.13215533639999993
70144,-0.38932911539999965
70155,-0.4456772372000003
70160,0.02823581339999972
70166,0.1592325872
70178,0.6645805340000001
70186,0.5464771075999995
70208,-0.3051645962000002
70209,-0.033437374200000036
70225,-1.4747506315999996
70231,0.09516862699999962
70233,-0.2261207586000003
70235,0.03380061940000001
70237,-0.18180735019999994
70238,-0.016394503200000066
70239,0.23187253940000013
70240,-1.708419498
70247,0.2820618769999996
70248,0.19810285859999993
70261,-0.06225116800000005
70285,-0.06188132620000014
70292,0.6981498088
70294,0.006533344000000352
70296,-0.33697810460000033
70297,-0.1797992482
70300,-0.015027595799999838
70310,0.24518125199999968
70312,0.025526014600000348
70314,-0.4234710516000003
70315,-0.4475106816
70316,0.7146312588000002
70317,-0.16113705040000018
70335,-0.8346058882000003
70337,-0.43714303880000005
70349,0.1161623524000007
70350,2.1636742868
70351,0.24808835580000005
70354,0.34679139140000004
70355,0.10233703000000016
70356,0.23509969860000018
70357,0.054221034000000036
70358,0.6337858058000002
70359,0.3432737554000001
70361,0.13075885060000023
70362,0.03065964960000009
70363,-0.022887763000000463
70369,0.3167691816000001
70370,0.2118776185999996
70373,-0.1967451513999999
70375,-0.15186077720000002
70377,0.14142148819999995
70380,-0.1954610894
70381,-0.5208276320000002
70382,-0.27853832339999973
70383,0.25423262860000034
70385,-0.1421575901999999
70387,-0.43742367359999984
70392,0.15388735159999994
70393,0.0481575844
70394,0.038497361599999974
70396,-0.21142315000000028
70397,0.5126313765999999
70405,0.24272831359999963
70408,0.08271922719999994
70417,0.37380625740000006
70422,-0.04073191459999994
70423,0.1746467528
70425,-0.5681520571999998
70426,0.1288443179999998
70427,0.08233763860000012
70428,-0.6362635570000001
70430,-0.061429707800000344
70432,-0.3612789009999998
70433,-2.0800598376
70435,-1.5598681397999996
70439,-0.030260024199999958
70445,0.40110031700000004
70450,-0.9695509697999999
70451,0.3419334542
70454,0.05831821639999994
70456,-0.3222960539999999
70461,-0.33552920260000024
70465,0.5719572296000006
70466,0.16167672539999992
70470,-0.18136764419999984
70472,-0.5519785774000001
70478,0.14861085199999985
70481,0.002674206600000062
70484,-0.2008198066000002
70495,0.23736277900000005
70497,-1.0537948821999996
70503,0.19600795339999982
70508,-0.305778673
70510,-0.6491426877999992
70527,0.08690022620000022
70530,-0.034347574399999914
70533,0.2684317902
70536,-0.03085438159999969
70544,-0.3072304766
70546,0.13561924399999992
70549,-0.09702757059999989
70551,-0.012373940399999839
70552,-0.06332227960000017
70556,0.7981580462
70560,-0.05582109839999967
70561,-0.6466623576000006
70567,0.13589614840000003
70568,0.4609374429999999
70571,0.0687802517999998
70572,0.5087256240000002
70573,-0.36555190579999997
70574,-1.4262155234
70575,0.13781632120000004
70579,0.2346577638000003
70584,0.3525675646
70591,-0.006206076400000184
70598,0.2600784130000003
70601,-0.19688043619999984
70603,-0.13227201900000035
70604,0.09428337439999994
70605,0.01028113519999981
70611,0.5048310001999996
70612,-0.11955112000000005
70615,0.022285423199999946
70616,-0.15620644940000009
70620,0.7642926105999998
70625,0.05837904519999986
70640,-0.1875245391999999
70645,-0.004501830599999943
70646,-0.05399907780000021
70650,-0.021402887199999974
70652,-0.1371362968000001
70661,-0.3207471843999999
70673,-0.06129333700000003
70675,-0.020115962799999748
70676,0.14198811199999994
70683,0.20474948599999987
70686,0.7911299599999999
70699,0.08036508900000015
70701,-0.7431530300000002
70713,0.06033743139999999
70717,1.4158046868
70726,-0.19441772519999995
70727,0.31676331740000013
70729,0.03425925800000037
70737,0.10044362139999982
70747,-1.6585010323999996
70750,-0.1604327972
70762,0.15253828160000005
70767,-0.013014307199999742
70769,1.1952057870000001
70771,0.09890857200000003
70779,0.32749638900000005
70784,0.1211206390000001
70785,-0.6460667526
70788,0.23782060860000004
70789,-0.7912952566000001
70790,0.03755278820000035
70791,-0.632205682
70796,0.06759305919999983
70797,-0.49184825879999944
70799,-0.6618351862
70802,-0.42369825260000005
70804,-0.023855668200000027
70807,-0.21365424140000008
70810,-0.1621921583999999
70823,0.04745785379999975
70827,-0.49434144579999995
70829,-0.5294534778
70834,0.18557288719999968
70835,-0.014585575000000087
70839,-2.6845710277999997
70840,0.03917370540000017
70843,0.025060400799999796
70859,-0.14999097299999992
70862,-0.26258344359999997
70864,-0.0333668735999999
70873,0.4665313191999999
70881,0.17136591219999991
70882,-0.2426516374
70884,-0.18474502699999995
70885,-0.05105026919999995
70891,0.11028550520000016
70892,0.19557964859999996
70893,-0.01567172819999997
70894,-0.04247976820000014
70911,0.1782674836
70918,-0.0017923229999995793
70925,-0.4146443999999999
70928,-0.09710427439999997
70930,0.17201681420000003
70941,-0.11532170199999994
70945,-2.3986404796
70967,-0.021144958800000075
70974,-2.3659204448
70977,0.08544377119999995
70979,-0.050756255800000025
70984,-0.15367301720000018
70993,-0.0478297716000002
70997,0.42661788559999997
70998,-0.05127317179999975
70999,-0.17353625140000023
71007,-0.26633629000000025
71020,0.07911023419999985
71037,-0.027586250999999784
71041,0.2161700485999997
71046,0.004646363399999853
71059,-0.3027783855999999
71062,-0.1210400749999998
71063,-0.16986730520000023
71069,0.2234252454
71085,0.25605161719999997
71091,-0.7285662913999997
71093,0.09801574319999988
71096,-0.03639783019999979
71099,0.0896917120000001
71101,-0.15564671240000014
71103,0.0052944639999999875
71111,-0.18982531179999995
71116,0.39259442940000044
71130,0.040886268599999914
71131,-0.048705952799999785
71132,0.02811989840000014
71137,-0.14984492639999997
71138,0.04170999280000007
71145,0.11577875559999987
71146,0.23102650699999977
71147,-0.3115457677999999
71148,-0.5571937247999994
71151,0.1184563950000001
71156,0.06338094079999992
71164,-0.06688190039999994
71169,-0.06787601639999981
71175,-0.8191504859999998
71176,0.21710650659999992
71183,0.026798582399999837
71198,-0.8136856476000001
71200,-0.04739292359999984
71206,-0.027468300600000203
71207,-0.3929938177999997
71213,0.009867326800000149
71223,-0.5237051058000001
71228,-0.01389868180000013
71233,0.4702790376000001
71240,-0.21330389000000008
71241,0.06528762200000013
71242,-0.014767973400000222
71254,-0.060029867400000304
71263,0.007738685000000156
71275,0.05655814800000022
71276,0.2645127384
71279,-0.47567702079999996
71281,-0.2331615352000001
71287,0.018385772999999973
71300,0.21547479979999978
71302,-0.1842312100000001
71306,-2.7694909098
71310,0.21876110059999992
71313,0.09022141479999986
71323,0.24797675220000012
71325,-0.10884946619999994
71326,-2.3653229668
71330,-0.4267379093999998
71336,-0.12486919380000021
71340,0.1859949113999999
71345,-0.06070422359999998
71354,0.1326724069999999
71355,-0.03992944299999993
71361,0.32750813180000005
71365,-0.08708018520000012
71367,0.17303066739999987
71371,0.8130759703999997
71373,-0.056610660000000035
71375,-0.6121531922000003
71382,-0.15466415819999996
71389,-0.5311156148
71393,0.18669326100000017
71409,2.4241597562
71421,0.03468783139999978
71435,0.5928703076000001
71436,2.864010808
71448,-0.0984343896000002
71449,0.3116990212000001
71452,0.04024828659999999
71458,-0.1337004666
71461,0.1410955606
71472,-0.41674366759999976
71474,-0.020593994199999886
71481,-0.1759718212000001
71492,0.07100724519999994
71514,0.4931456991999994
71519,-0.13287094679999978
71520,-0.9054765303999996
71521,0.03246443399999971
71522,0.11535074620000005
71529,0.4855978937999998
71532,0.07255870320000021
71538,-0.7876492119999998
71544,0.36895670160000016
71562,-0.8259616858
71564,-0.22653739779999996
71566,0.3915541937999997
71567,-0.28763905879999996
71583,-0.13068533919999972
71584,0.2797983202
71586,0.4928867103999998
71591,-0.025104318400000204
71592,0.5783588324
71597,0.08842270020000013
71599,-0.12607675320000009
71602,0.39478369140000014
71607,0.15751984780000025
71609,-0.2658752604000002
71619,0.012483518200000083
71648,-0.7281232064000003
71660,2.5798380703999997
71665,-0.21947804320000014
71667,0.14353983359999983
71670,0.017300607799999826
71673,-0.25758366039999975
71678,-0.3896354184000003
71682,-0.005910600400000021
71683,-0.7147904722000001
71684,-0.19414847979999994
71685,-0.12745713300000022
71687,0.028039248200000335
71690,0.42496325259999984
71693,-0.06673617400000005
71699,-0.22318134639999965
71701,0.2915047011999999
71702,-0.05510880639999982
71703,0.6996933982000002
71704,-0.7769348106000002
71706,-0.6208207111999998
71707,0.2717076786
71709,0.4324790549999996
71710,-0.20230623399999992
71711,-0.2288816998
71712,2.278147003
71713,-0.22098717379999983
71715,-0.3050585591999999
71718,0.15526716879999986
71720,-1.006761425
71721,-0.05798022619999994
71722,-0.32014677959999993
71723,-0.37418122680000004
71726,-0.21087045900000007
71728,-0.8226606126000002
71729,0.2213130296000001
71732,-0.2562030362000002
71733,0.6645005214000002
71735,-0.49520492520000037
71738,1.1380348908
71742,-0.1265511108
71743,-0.36643033
71745,0.23787897860000004
71746,0.15568591079999994
71750,-0.38951727440000017
71752,-0.10761072679999978
71753,-0.17968480620000044
71755,0.16505629640000005
71756,-1.0087135178
71760,-0.2680177753999999
71761,-0.24449548220000006
71764,-0.030498311800000105
71765,0.027028732000000142
71766,-0.06497389900000013
71767,-0.009630401400000096
71768,-0.3198219648
71769,-0.02981290800000007
71770,0.4265522799999998
71772,0.006662248399999977
71773,-1.6408641762000002
71774,-0.2550857504
71777,-0.21416828139999994
71778,0.07499865499999976
71780,2.611482000000387e-4
71781,0.07902090839999992
71782,-0.5496578110000003
71785,0.9782124448000002
71787,-0.017164923800000047
71790,0.585280309
